UserID,Risk_Level,Year,Portfolio_Performance,Stock_Count,Buy&Hold_CAGR,Portfolio_CAGR
553,medium,2020,52.999%,3,-8.832%,44.166%
554,medium,2020,88.162%,3,33.228%,121.391%
555,medium,2020,135.166%,3,-0.827%,134.339%
556,medium,2020,41.686%,3,25.652%,67.338%
557,low,2020,11.636%,3,-11.558%,0.077%
558,medium,2020,52.999%,3,-8.832%,44.166%
559,medium,2020,110.115%,3,-3.768%,106.347%
560,medium,2020,52.999%,3,-8.832%,44.166%
561,high,2020,29.666%,3,87.4%,117.066%
562,low,2020,17.668%,3,-14.791%,2.877%
563,medium,2020,47.33%,3,-15.269%,32.061%
564,low,2020,11.636%,3,-11.558%,0.077%
565,low,2020,72.143%,3,-31.801%,40.342%
566,medium,2020,52.999%,3,-8.832%,44.166%
567,medium,2020,61.26%,3,9.164%,70.424%
569,medium,2020,72.734%,3,4.521%,77.254%
570,medium,2020,89.946%,3,7.389%,97.334%
571,medium,2020,52.752%,3,-0.617%,52.135%
572,low,2020,11.636%,3,-11.558%,0.077%
573,medium,2020,52.999%,3,-8.832%,44.166%
574,medium,2020,41.686%,3,25.652%,67.338%
575,medium,2020,3.397%,3,50.459%,53.856%
576,medium,2020,16.04%,3,17.379%,33.419%
577,medium,2020,118.377%,3,14.228%,132.605%
578,medium,2020,52.999%,3,-8.832%,44.166%
579,medium,2020,17.364%,3,40.381%,57.744%
580,medium,2020,74.48%,3,45.445%,119.925%
581,high,2020,28.993%,3,31.769%,60.762%
582,medium,2020,52.999%,3,-8.832%,44.166%
583,medium,2020,75.401%,3,-27.313%,48.088%
584,low,2020,11.636%,3,-11.558%,0.077%
585,high,2020,-22.402%,3,54.013%,31.611%
586,high,2020,29.666%,3,87.4%,117.066%
587,medium,2020,52.999%,3,-8.832%,44.166%
588,medium,2020,52.999%,3,-8.832%,44.166%
589,medium,2020,61.26%,3,9.164%,70.424%
590,medium,2020,-34.276%,3,65.924%,31.648%
591,high,2020,29.666%,3,87.4%,117.066%
592,high,2020,-23.378%,3,41.491%,18.113%
593,medium,2020,52.999%,3,-8.832%,44.166%
594,medium,2020,61.26%,3,9.164%,70.424%
595,medium,2020,52.999%,3,-8.832%,44.166%
596,medium,2020,89.946%,3,7.389%,97.334%
597,medium,2020,74.48%,3,45.445%,119.925%
598,high,2020,-22.402%,3,54.013%,31.611%
599,medium,2020,52.999%,3,-8.832%,44.166%
600,high,2020,29.666%,3,87.4%,117.066%
601,high,2020,29.666%,3,87.4%,117.066%
602,high,2020,29.666%,3,87.4%,117.066%
603,low,2020,58.845%,3,-16.416%,42.428%
604,medium,2020,52.999%,3,-8.832%,44.166%
605,medium,2020,108.422%,3,28.908%,137.33%
606,medium,2020,108.422%,3,28.908%,137.33%
607,low,2020,16.348%,3,-6.484%,9.864%
608,medium,2020,135.166%,3,-0.827%,134.339%
609,medium,2020,41.686%,3,25.652%,67.338%
610,medium,2020,52.999%,3,-8.832%,44.166%
611,medium,2020,89.946%,3,7.389%,97.334%
612,medium,2020,52.999%,3,-8.832%,44.166%
613,medium,2020,52.999%,3,-8.832%,44.166%
614,medium,2020,52.999%,3,-8.832%,44.166%
615,medium,2020,-44.876%,3,54.669%,9.794%
616,medium,2020,52.999%,3,-8.832%,44.166%
617,high,2020,29.666%,3,87.4%,117.066%
618,low,2020,12.241%,3,-28.017%,-15.775%
619,medium,2020,108.332%,3,22.071%,130.403%
620,medium,2020,109.52%,3,-9.099%,100.421%
621,high,2020,29.666%,3,87.4%,117.066%
622,medium,2020,61.26%,3,9.164%,70.424%
623,high,2020,28.993%,3,31.769%,60.762%
624,high,2020,29.666%,3,87.4%,117.066%
625,medium,2020,52.999%,3,-8.832%,44.166%
626,medium,2020,89.946%,3,7.389%,97.334%
627,medium,2020,52.999%,3,-8.832%,44.166%
628,medium,2020,52.999%,3,-8.832%,44.166%
629,medium,2020,18.207%,3,27.943%,46.15%
630,high,2020,29.666%,3,87.4%,117.066%
631,medium,2020,24.324%,3,40.963%,65.287%
632,medium,2020,41.686%,3,25.652%,67.338%
633,medium,2020,52.999%,3,-8.832%,44.166%
634,high,2020,29.666%,3,87.4%,117.066%
635,medium,2020,15.615%,3,23.414%,39.029%
636,medium,2020,52.999%,3,-8.832%,44.166%
637,medium,2020,52.999%,3,-8.832%,44.166%
638,low,2020,22.509%,3,-13.059%,9.45%
639,low,2020,12.241%,3,-28.017%,-15.775%
640,medium,2020,89.946%,3,7.389%,97.334%
641,high,2020,29.666%,3,87.4%,117.066%
642,medium,2020,52.999%,3,-8.832%,44.166%
643,medium,2020,75.401%,3,-27.313%,48.088%
644,medium,2020,57.203%,3,8.664%,65.867%
645,medium,2020,118.377%,3,14.228%,132.605%
646,medium,2020,52.999%,3,-8.832%,44.166%
647,medium,2020,52.999%,3,-8.832%,44.166%
648,medium,2020,16.04%,3,17.379%,33.419%
649,low,2020,69.878%,3,-17.988%,51.89%
650,medium,2020,52.999%,3,-8.832%,44.166%
651,high,2020,-21.354%,3,85.031%,63.677%
652,medium,2020,25.66%,3,15.57%,41.231%
653,medium,2020,18.778%,3,31.5%,50.279%
654,medium,2020,-3.272%,3,42.383%,39.111%
655,medium,2020,52.999%,3,-8.832%,44.166%
656,medium,2020,52.999%,3,-8.832%,44.166%
657,medium,2020,-44.876%,3,54.669%,9.794%
658,medium,2020,61.26%,3,9.164%,70.424%
659,high,2020,29.666%,3,87.4%,117.066%
661,medium,2020,14.257%,3,43.219%,57.476%
662,high,2020,-22.402%,3,54.013%,31.611%
663,medium,2020,118.377%,3,14.228%,132.605%
664,low,2020,26.616%,3,8.473%,35.089%
665,medium,2020,52.999%,3,-8.832%,44.166%
666,low,2020,29.297%,3,3.306%,32.603%
667,high,2020,-23.378%,3,41.491%,18.113%
668,high,2020,29.666%,3,87.4%,117.066%
669,medium,2020,25.57%,3,8.734%,34.304%
670,low,2020,51.051%,3,-30.608%,20.444%
671,medium,2020,135.166%,3,-0.827%,134.339%
672,medium,2020,52.999%,3,-8.832%,44.166%
673,medium,2020,18.207%,3,27.943%,46.15%
674,medium,2020,107.737%,3,16.74%,124.477%
675,high,2020,29.666%,3,87.4%,117.066%
676,medium,2020,15.615%,3,23.414%,39.029%
677,medium,2020,-15.073%,3,54.874%,39.8%
678,high,2020,-23.378%,3,41.491%,18.113%
679,high,2020,29.666%,3,87.4%,117.066%
680,low,2020,11.636%,3,-11.558%,0.077%
681,medium,2020,-27.475%,3,90.405%,62.93%
682,medium,2020,16.04%,3,17.379%,33.419%
683,low,2020,27.222%,3,-7.985%,19.236%
684,high,2020,29.666%,3,87.4%,117.066%
685,medium,2020,52.999%,3,-8.832%,44.166%
686,medium,2020,52.999%,3,-8.832%,44.166%
687,high,2020,29.666%,3,87.4%,117.066%
688,medium,2020,52.999%,3,-8.832%,44.166%
689,medium,2020,52.999%,3,-8.832%,44.166%
690,medium,2020,72.734%,3,4.521%,77.254%
691,medium,2020,75.401%,3,-27.313%,48.088%
692,medium,2020,135.166%,3,-0.827%,134.339%
693,medium,2020,14.257%,3,43.219%,57.476%
694,medium,2020,-15.127%,3,36.295%,21.167%
695,medium,2020,89.946%,3,7.389%,97.334%
696,medium,2020,4.749%,3,57.451%,62.2%
697,medium,2020,52.999%,3,-8.832%,44.166%
698,low,2020,6.892%,3,-0.666%,6.226%
699,medium,2020,52.999%,3,-8.832%,44.166%
700,high,2020,29.666%,3,87.4%,117.066%
701,medium,2020,41.686%,3,25.652%,67.338%
702,medium,2020,52.999%,3,-8.832%,44.166%
703,medium,2020,52.999%,3,-8.832%,44.166%
704,high,2020,29.666%,3,87.4%,117.066%
705,high,2020,29.666%,3,87.4%,117.066%
706,medium,2020,18.207%,3,27.943%,46.15%
707,high,2020,29.666%,3,87.4%,117.066%
708,medium,2020,52.999%,3,-8.832%,44.166%
709,medium,2020,41.686%,3,25.652%,67.338%
711,medium,2020,118.377%,3,14.228%,132.605%
712,medium,2020,52.999%,3,-8.832%,44.166%
713,medium,2020,51.215%,3,17.007%,68.222%
714,medium,2020,41.686%,3,25.652%,67.338%
715,low,2020,11.636%,3,-11.558%,0.077%
716,low,2020,11.636%,3,-11.558%,0.077%
717,high,2020,29.666%,3,87.4%,117.066%
718,high,2020,15.855%,3,65.873%,81.728%
719,medium,2020,52.999%,3,-8.832%,44.166%
720,medium,2020,-65.106%,3,98.763%,33.657%
721,medium,2020,74.48%,3,45.445%,119.925%
722,medium,2020,135.166%,3,-0.827%,134.339%
723,low,2020,58.845%,3,-16.416%,42.428%
724,medium,2020,52.999%,3,-8.832%,44.166%
725,high,2020,29.666%,3,87.4%,117.066%
726,medium,2020,14.257%,3,43.219%,57.476%
727,high,2020,29.666%,3,87.4%,117.066%
728,high,2020,-23.378%,3,41.491%,18.113%
729,medium,2020,110.115%,3,-3.768%,106.347%
730,medium,2020,52.999%,3,-8.832%,44.166%
731,medium,2020,51.215%,3,17.007%,68.222%
732,medium,2020,5.995%,3,25.222%,31.218%
733,low,2020,58.842%,3,-16.619%,42.223%
734,medium,2020,52.999%,3,-8.832%,44.166%
735,high,2020,-22.402%,3,54.013%,31.611%
736,medium,2020,24.324%,3,40.963%,65.287%
737,medium,2020,52.999%,3,-8.832%,44.166%
738,medium,2020,118.377%,3,14.228%,132.605%
739,medium,2020,89.946%,3,7.389%,97.334%
740,medium,2020,25.57%,3,8.734%,34.304%
741,medium,2020,89.946%,3,7.389%,97.334%
742,low,2020,12.241%,3,-28.017%,-15.775%
743,medium,2020,18.778%,3,31.5%,50.279%
744,low,2020,11.636%,3,-11.558%,0.077%
745,high,2020,-22.402%,3,54.013%,31.611%
746,medium,2020,52.999%,3,-8.832%,44.166%
747,low,2020,16.348%,3,-6.484%,9.864%
748,medium,2020,-25.44%,3,24.996%,-0.444%
749,medium,2020,52.999%,3,-8.832%,44.166%
750,medium,2020,52.999%,3,-8.832%,44.166%
751,medium,2020,52.999%,3,-8.832%,44.166%
752,medium,2020,17.364%,3,40.381%,57.744%
753,medium,2020,52.999%,3,-8.832%,44.166%
754,medium,2020,41.686%,3,25.652%,67.338%
755,medium,2020,16.04%,3,17.379%,33.419%
756,medium,2020,-3.752%,3,19.544%,15.792%
757,medium,2020,11.2%,3,25.55%,36.75%
758,low,2020,6.038%,3,-20.805%,-14.767%
759,low,2020,15.832%,3,12.751%,28.584%
760,medium,2020,52.999%,3,-8.832%,44.166%
761,medium,2020,99.475%,3,-1.256%,98.219%
762,medium,2020,52.999%,3,-8.832%,44.166%
763,medium,2020,18.207%,3,27.943%,46.15%
764,medium,2020,52.999%,3,-8.832%,44.166%
765,medium,2020,52.999%,3,-8.832%,44.166%
766,high,2020,29.666%,3,87.4%,117.066%
767,medium,2020,41.686%,3,25.652%,67.338%
768,medium,2020,52.999%,3,-8.832%,44.166%
769,medium,2020,18.778%,3,31.5%,50.279%
770,medium,2020,52.999%,3,-8.832%,44.166%
771,medium,2020,121.663%,3,4.219%,125.882%
772,medium,2020,89.946%,3,7.389%,97.334%
773,medium,2020,52.999%,3,-8.832%,44.166%
774,medium,2020,29.636%,3,-20.991%,8.645%
775,medium,2020,52.999%,3,-8.832%,44.166%
776,high,2020,29.666%,3,87.4%,117.066%
777,medium,2020,108.332%,3,22.071%,130.403%
778,medium,2020,52.999%,3,-8.832%,44.166%
779,high,2020,29.666%,3,87.4%,117.066%
780,medium,2020,52.999%,3,-8.832%,44.166%
781,medium,2020,109.52%,3,-9.099%,100.421%
782,medium,2020,52.999%,3,-8.832%,44.166%
783,medium,2020,52.999%,3,-8.832%,44.166%
784,medium,2020,28.43%,3,14.112%,42.542%
785,medium,2020,52.999%,3,-8.832%,44.166%
786,medium,2020,52.752%,3,-0.617%,52.135%
787,medium,2020,18.207%,3,27.943%,46.15%
788,low,2020,27.222%,3,-7.985%,19.236%
789,low,2020,14.226%,3,25.747%,39.973%
790,low,2020,23.446%,3,24.054%,47.5%
791,medium,2020,-46.206%,3,69.383%,23.176%
792,high,2020,29.666%,3,87.4%,117.066%
793,medium,2020,108.332%,3,22.071%,130.403%
794,medium,2020,52.999%,3,-8.832%,44.166%
795,high,2020,29.666%,3,87.4%,117.066%
796,high,2020,29.666%,3,87.4%,117.066%
797,medium,2020,52.752%,3,-0.617%,52.135%
798,low,2020,27.222%,3,-7.985%,19.236%
799,low,2020,11.636%,3,-11.558%,0.077%
800,medium,2020,52.999%,3,-8.832%,44.166%
801,medium,2020,52.999%,3,-8.832%,44.166%
802,high,2020,29.666%,3,87.4%,117.066%
803,medium,2020,41.686%,3,25.652%,67.338%
804,medium,2020,3.178%,3,16.48%,19.658%
805,medium,2020,16.04%,3,17.379%,33.419%
806,medium,2020,52.999%,3,-8.832%,44.166%
807,medium,2020,52.999%,3,-8.832%,44.166%
808,medium,2020,52.999%,3,-8.832%,44.166%
809,low,2020,17.668%,3,-14.791%,2.877%
810,medium,2020,52.999%,3,-8.832%,44.166%
811,medium,2020,41.686%,3,25.652%,67.338%
812,medium,2020,8.848%,3,35.726%,44.575%
813,high,2020,29.666%,3,87.4%,117.066%
814,medium,2020,52.999%,3,-8.832%,44.166%
815,low,2020,6.892%,3,-0.666%,6.226%
816,medium,2020,98.802%,3,30.717%,129.518%
817,medium,2020,108.332%,3,22.071%,130.403%
818,high,2020,-5.611%,3,16.695%,11.084%
819,medium,2020,52.999%,3,-8.832%,44.166%
820,high,2020,-5.611%,3,16.695%,11.084%
821,medium,2020,89.946%,3,7.389%,97.334%
823,medium,2020,135.166%,3,-0.827%,134.339%
824,medium,2020,52.999%,3,-8.832%,44.166%
825,low,2020,25.023%,3,24.617%,49.64%
826,medium,2020,-30.992%,3,67.443%,36.451%
827,medium,2020,52.999%,3,-8.832%,44.166%
828,medium,2020,52.999%,3,-8.832%,44.166%
829,high,2020,15.248%,3,79.506%,94.754%
830,medium,2020,52.999%,3,-8.832%,44.166%
831,medium,2020,52.999%,3,-8.832%,44.166%
832,medium,2020,109.52%,3,-9.099%,100.421%
833,medium,2020,12.905%,3,36.226%,49.131%
834,high,2020,-23.378%,3,41.491%,18.113%
835,medium,2020,52.752%,3,-0.617%,52.135%
836,medium,2020,52.999%,3,-8.832%,44.166%
837,medium,2020,41.686%,3,25.652%,67.338%
838,low,2020,27.222%,3,-7.985%,19.236%
839,medium,2020,52.999%,3,-8.832%,44.166%
840,medium,2020,52.999%,3,-8.832%,44.166%
841,medium,2020,18.207%,3,27.943%,46.15%
842,medium,2020,28.43%,3,14.112%,42.542%
843,low,2020,11.636%,3,-11.558%,0.077%
844,low,2020,45.671%,3,-2.766%,42.906%
845,medium,2020,61.26%,3,9.164%,70.424%
846,medium,2020,25.57%,3,8.734%,34.304%
847,medium,2020,108.332%,3,22.071%,130.403%
848,medium,2020,-27.475%,3,90.405%,62.93%
849,high,2020,77.393%,3,20.34%,97.733%
850,medium,2020,52.999%,3,-8.832%,44.166%
851,low,2020,11.636%,3,-11.558%,0.077%
852,medium,2020,19.316%,3,37.89%,57.205%
853,medium,2020,28.43%,3,14.112%,42.542%
854,medium,2020,52.999%,3,-8.832%,44.166%
855,medium,2020,98.802%,3,30.717%,129.518%
856,medium,2020,3.178%,3,16.48%,19.658%
857,medium,2020,52.999%,3,-8.832%,44.166%
858,low,2020,11.636%,3,-11.558%,0.077%
859,low,2020,22.509%,3,-13.059%,9.45%
860,low,2020,23.446%,3,24.054%,47.5%
861,medium,2020,52.999%,3,-8.832%,44.166%
862,low,2020,27.222%,3,-7.985%,19.236%
863,low,2020,27.222%,3,-7.985%,19.236%
864,high,2020,81.505%,3,49.189%,130.694%
865,low,2020,11.636%,3,-11.558%,0.077%
866,medium,2020,41.686%,3,25.652%,67.338%
867,low,2020,25.023%,3,24.617%,49.64%
868,medium,2020,52.999%,3,-8.832%,44.166%
869,medium,2020,98.207%,3,25.385%,123.592%
870,high,2020,29.666%,3,87.4%,117.066%
871,medium,2020,110.115%,3,-3.768%,106.347%
872,medium,2020,16.04%,3,17.379%,33.419%
873,medium,2020,110.115%,3,-3.768%,106.347%
874,medium,2020,89.946%,3,7.389%,97.334%
875,high,2020,29.666%,3,87.4%,117.066%
876,high,2020,29.666%,3,87.4%,117.066%
877,high,2020,29.666%,3,87.4%,117.066%
878,medium,2020,52.999%,3,-8.832%,44.166%
879,high,2020,-23.378%,3,41.491%,18.113%
880,medium,2020,52.999%,3,-8.832%,44.166%
881,low,2020,22.509%,3,-13.059%,9.45%
882,low,2020,17.668%,3,-14.791%,2.877%
883,medium,2020,89.946%,3,7.389%,97.334%
884,medium,2020,52.999%,3,-8.832%,44.166%
885,high,2020,-24.747%,3,64.626%,39.878%
886,medium,2020,52.999%,3,-8.832%,44.166%
887,high,2020,15.855%,3,65.873%,81.728%
888,medium,2020,52.999%,3,-8.832%,44.166%
889,medium,2020,52.999%,3,-8.832%,44.166%
890,low,2020,26.616%,3,8.473%,35.089%
891,high,2020,-22.402%,3,54.013%,31.611%
892,medium,2020,61.26%,3,9.164%,70.424%
893,high,2020,-47.282%,3,49.69%,2.408%
894,medium,2020,52.999%,3,-8.832%,44.166%
895,low,2020,25.023%,3,24.617%,49.64%
896,high,2020,29.666%,3,87.4%,117.066%
897,low,2020,11.636%,3,-11.558%,0.077%
898,medium,2020,99.475%,3,-1.256%,98.219%
899,low,2020,58.842%,3,-16.619%,42.223%
900,medium,2020,52.999%,3,-8.832%,44.166%
901,medium,2020,72.734%,3,4.521%,77.254%
902,high,2020,29.666%,3,87.4%,117.066%
903,high,2020,-23.378%,3,41.491%,18.113%
904,medium,2020,18.207%,3,27.943%,46.15%
905,medium,2020,89.946%,3,7.389%,97.334%
906,medium,2020,89.946%,3,7.389%,97.334%
907,low,2020,12.241%,3,-28.017%,-15.775%
908,medium,2020,52.999%,3,-8.832%,44.166%
909,low,2020,29.297%,3,3.306%,32.603%
910,medium,2020,52.999%,3,-8.832%,44.166%
911,low,2020,29.297%,3,3.306%,32.603%
912,medium,2020,109.52%,3,-9.099%,100.421%
913,medium,2020,-20.769%,3,40.753%,19.984%
914,medium,2020,-27.475%,3,90.405%,62.93%
915,medium,2020,98.207%,3,25.385%,123.592%
916,medium,2020,41.686%,3,25.652%,67.338%
917,low,2020,58.845%,3,-16.416%,42.428%
918,medium,2020,-30.992%,3,67.443%,36.451%
919,medium,2020,52.999%,3,-8.832%,44.166%
920,low,2020,59.992%,3,-17.19%,42.802%
921,medium,2020,89.946%,3,7.389%,97.334%
922,medium,2020,14.257%,3,43.219%,57.476%
923,low,2020,11.636%,3,-11.558%,0.077%
924,medium,2020,52.999%,3,-8.832%,44.166%
925,medium,2020,41.686%,3,25.652%,67.338%
926,medium,2020,52.999%,3,-8.832%,44.166%
927,medium,2020,-39.368%,3,55.231%,15.863%
928,high,2020,-23.378%,3,41.491%,18.113%
929,medium,2020,110.115%,3,-3.768%,106.347%
930,medium,2020,109.52%,3,-9.099%,100.421%
931,medium,2020,52.999%,3,-8.832%,44.166%
932,medium,2020,29.636%,3,-20.991%,8.645%
933,medium,2020,-44.876%,3,54.669%,9.794%
934,medium,2020,41.686%,3,25.652%,67.338%
935,medium,2020,121.663%,3,4.219%,125.882%
936,medium,2020,108.332%,3,22.071%,130.403%
937,high,2020,-22.402%,3,54.013%,31.611%
938,low,2020,29.297%,3,3.306%,32.603%
939,high,2020,29.666%,3,87.4%,117.066%
940,medium,2020,52.999%,3,-8.832%,44.166%
941,low,2020,27.222%,3,-7.985%,19.236%
942,medium,2020,52.999%,3,-8.832%,44.166%
943,high,2020,29.666%,3,87.4%,117.066%
944,medium,2020,89.946%,3,7.389%,97.334%
945,medium,2020,52.752%,3,-0.617%,52.135%
946,medium,2020,57.976%,3,-13.815%,44.162%
947,medium,2020,52.999%,3,-8.832%,44.166%
948,medium,2020,3.397%,3,50.459%,53.856%
949,medium,2020,18.207%,3,27.943%,46.15%
950,medium,2020,52.999%,3,-8.832%,44.166%
951,medium,2020,52.999%,3,-8.832%,44.166%
952,low,2020,58.845%,3,-16.416%,42.428%
953,low,2020,26.616%,3,8.473%,35.089%
954,medium,2020,52.999%,3,-8.832%,44.166%
955,high,2020,29.666%,3,87.4%,117.066%
956,medium,2020,-46.206%,3,69.383%,23.176%
957,medium,2020,52.999%,3,-8.832%,44.166%
958,medium,2020,19.316%,3,37.89%,57.205%
959,medium,2020,52.999%,3,-8.832%,44.166%
960,medium,2020,41.686%,3,25.652%,67.338%
961,high,2020,15.855%,3,65.873%,81.728%
962,medium,2020,16.04%,3,17.379%,33.419%
963,low,2020,29.297%,3,3.306%,32.603%
964,low,2020,22.509%,3,-13.059%,9.45%
965,medium,2020,98.207%,3,25.385%,123.592%
966,high,2020,-22.402%,3,54.013%,31.611%
967,medium,2020,52.999%,3,-8.832%,44.166%
968,medium,2020,25.57%,3,8.734%,34.304%
969,medium,2020,89.946%,3,7.389%,97.334%
970,medium,2020,72.327%,3,-17.105%,55.222%
971,high,2020,29.666%,3,87.4%,117.066%
972,medium,2020,41.686%,3,25.652%,67.338%
973,medium,2020,-65.106%,3,98.763%,33.657%
974,medium,2020,51.753%,3,23.397%,75.149%
975,medium,2020,52.999%,3,-8.832%,44.166%
976,medium,2020,52.999%,3,-8.832%,44.166%
977,medium,2020,5.995%,3,25.222%,31.218%
978,medium,2020,28.43%,3,14.112%,42.542%
979,low,2020,22.509%,3,-13.059%,9.45%
980,medium,2020,52.999%,3,-8.832%,44.166%
981,medium,2020,52.999%,3,-8.832%,44.166%
982,medium,2020,41.686%,3,25.652%,67.338%
983,medium,2020,52.999%,3,-8.832%,44.166%
984,medium,2020,135.166%,3,-0.827%,134.339%
985,low,2020,58.845%,3,-16.416%,42.428%
986,high,2020,29.666%,3,87.4%,117.066%
987,medium,2020,52.999%,3,-8.832%,44.166%
988,medium,2020,52.999%,3,-8.832%,44.166%
989,medium,2020,-39.368%,3,55.231%,15.863%
990,medium,2020,52.999%,3,-8.832%,44.166%
991,high,2020,63.228%,3,32.666%,95.894%
992,medium,2020,52.999%,3,-8.832%,44.166%
993,medium,2020,52.999%,3,-8.832%,44.166%
994,medium,2020,108.332%,3,22.071%,130.403%
995,medium,2020,41.686%,3,25.652%,67.338%
996,medium,2020,52.999%,3,-8.832%,44.166%
997,medium,2020,52.999%,3,-8.832%,44.166%
998,high,2020,29.666%,3,87.4%,117.066%
999,high,2020,77.393%,3,20.34%,97.733%
1000,medium,2020,16.04%,3,17.379%,33.419%
