,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
241,Retail,TGT,20120101,20121231,2255.97,2199.29,22.56,21.99,-0.57,-27.16,-26.44,0.72
242,Retail,TGT,20130101,20131231,543.27,487.91,5.43,4.88,-0.55,-19.06,-18.02,1.04
243,Retail,TGT,20140101,20141231,2373.44,2655.31,23.73,26.55,2.82,-28.71,-28.6,0.11
244,Retail,TGT,20150101,20151231,-255.09,-7.08,-2.55,-0.07,2.48,-16.17,-16.1,0.07
245,Retail,TGT,20160101,20161231,491.19,743.19,4.91,7.43,2.52,-19.97,-19.91,0.06
246,Retail,TGT,20170101,20171231,-479.93,-8.53,-4.8,-0.09,4.71,-28.51,-25.41,3.1
247,Retail,TGT,20180101,20181231,-293.26,-997.37,-2.93,-9.97,-7.04,-31.53,-31.42,0.11
248,Retail,TGT,20190101,20191231,9062.23,9432.29,90.62,94.32,3.7,-49.47,-49.4,0.06
249,Retail,TGT,20200101,20201231,4398.29,5145.68,43.98,51.46,7.47,-50.18,-49.95,0.23
250,Retail,TGT,20210101,20211231,2187.91,2117.68,21.88,21.18,-0.7,-35.91,-35.73,0.17
251,Retail,BBY,20120101,20121231,-5223.84,-1757.52,-52.24,-17.58,34.66,-56.49,-15.0,41.5
252,Retail,BBY,20130101,20131231,24427.98,2985.06,244.28,29.85,-214.43,-73.82,-33.86,39.96
253,Retail,BBY,20140101,20141231,733.73,5271.24,7.34,52.71,45.38,-44.96,-42.31,2.65
254,Retail,BBY,20150101,20151231,-1878.06,-808.33,-18.78,-8.08,10.7,-30.0,-29.93,0.07
255,Retail,BBY,20160101,20161231,5563.48,6727.82,55.63,67.28,11.64,-50.73,-50.02,0.71
256,Retail,BBY,20170101,20171231,6131.09,5880.03,61.31,58.8,-2.51,-39.93,-39.91,0.02
257,Retail,BBY,20180101,20181231,-2412.91,-2643.53,-24.13,-26.44,-2.31,-41.14,-40.93,0.21
258,Retail,BBY,20190101,20191231,5683.0,5811.47,56.83,58.11,1.28,-38.84,-38.43,0.41
259,Retail,BBY,20200101,20201231,1700.29,1689.34,17.0,16.89,-0.11,-59.66,-59.56,0.09
260,Retail,BBY,20210101,20211231,-299.69,-952.79,-3.0,-9.53,-6.53,-29.2,-28.95,0.25
261,Retail,HD,20120101,20121231,4181.09,2237.77,41.81,22.38,-19.43,-35.11,-25.55,9.56
262,Retail,HD,20130101,20131231,3168.89,3132.3,31.69,31.32,-0.37,-24.12,-23.73,0.39
263,Retail,HD,20140101,20141231,3043.51,3208.55,30.44,32.09,1.65,-29.7,-29.62,0.09
264,Retail,HD,20150101,20151231,2692.54,3424.45,26.93,34.24,7.32,-26.49,-26.4,0.09
265,Retail,HD,20160101,20161231,1085.22,1476.09,10.85,14.76,3.91,-21.0,-20.87,0.13
266,Retail,HD,20170101,20171231,4541.94,4346.7,45.42,43.47,-1.95,-31.41,-30.72,0.68
267,Retail,HD,20180101,20181231,-901.58,-1109.32,-9.02,-11.09,-2.08,-25.05,-24.69,0.36
268,Retail,HD,20190101,20191231,2503.06,2546.28,25.03,25.46,0.43,-28.5,-28.18,0.32
269,Retail,HD,20200101,20201231,2194.15,2002.5,21.94,20.02,-1.92,-48.95,-48.55,0.41
270,Retail,HD,20210101,20211231,5585.23,4921.73,55.85,49.22,-6.64,-40.74,-40.07,0.67
271,Franchise,MCD,20120101,20121231,-1002.76,-1060.72,-10.03,-10.61,-0.58,-15.4,-15.37,0.03
272,Franchise,MCD,20130101,20131231,1017.84,975.41,10.18,9.75,-0.42,-12.67,-12.29,0.38
273,Franchise,MCD,20140101,20141231,71.71,160.33,0.72,1.6,0.89,-12.88,-12.86,0.02
274,Franchise,MCD,20150101,20151231,3056.54,3470.6,30.57,34.71,4.14,-27.78,-27.63,0.14
275,Franchise,MCD,20160101,20161231,938.45,845.02,9.38,8.45,-0.93,-13.92,-13.88,0.04
276,Franchise,MCD,20170101,20171231,4711.94,4418.38,47.12,44.18,-2.94,-32.93,-32.16,0.77
277,Franchise,MCD,20180101,20181231,345.32,338.39,3.45,3.38,-0.07,-23.23,-23.08,0.15
278,Franchise,MCD,20190101,20191231,1142.03,1120.19,11.42,11.2,-0.22,-22.49,-22.29,0.19
279,Franchise,MCD,20200101,20201231,453.59,299.52,4.54,3.0,-1.54,-42.05,-41.94,0.11
280,Franchise,MCD,20210101,20211231,2693.36,2956.68,26.93,29.57,2.63,-25.46,-25.14,0.32
281,Franchise,YUM,20120101,20121231,964.92,604.68,9.65,6.05,-3.6,-20.28,-17.54,2.74
282,Franchise,YUM,20130101,20131231,1689.46,1536.82,16.89,15.37,-1.53,-24.42,-24.4,0.02
283,Franchise,YUM,20140101,20141231,-1.32,173.73,-0.01,1.74,1.75,-21.37,-21.29,0.08
284,Franchise,YUM,20150101,20151231,206.78,487.84,2.07,4.88,2.81,-29.0,-28.98,0.02
285,Franchise,YUM,20160101,20161231,3272.01,3394.04,32.72,33.94,1.22,-29.0,-28.94,0.06
286,Franchise,YUM,20170101,20171231,2969.62,2972.48,29.7,29.72,0.03,-25.59,-25.54,0.04
287,Franchise,YUM,20180101,20181231,1227.94,1198.1,12.28,11.98,-0.3,-18.53,-18.46,0.08
288,Franchise,YUM,20190101,20191231,1157.39,1327.64,11.57,13.28,1.7,-26.29,-26.11,0.17
289,Franchise,YUM,20200101,20201231,792.35,909.13,7.92,9.09,1.17,-48.55,-48.55,0.0
290,Franchise,YUM,20210101,20211231,3165.16,3149.95,31.65,31.5,-0.15,-27.61,-27.61,0.0
291,Franchise,SBUX,20120101,20121231,1300.37,1104.56,13.0,11.05,-1.96,-29.38,-29.38,0.0
292,Franchise,SBUX,20130101,20131231,4204.27,4677.89,42.04,46.78,4.74,-36.0,-35.96,0.03
293,Franchise,SBUX,20140101,20141231,684.73,1000.95,6.85,10.01,3.16,-18.03,-18.0,0.03
294,Franchise,SBUX,20150101,20151231,5145.34,5491.91,51.45,54.92,3.47,-38.37,-38.36,0.0
295,Franchise,SBUX,20160101,20161231,16.08,-267.61,0.16,-2.68,-2.84,-15.79,-15.75,0.03
296,Franchise,SBUX,20170101,20171231,96.84,78.94,0.97,0.79,-0.18,-18.02,-17.96,0.06
297,Franchise,SBUX,20180101,20181231,1013.41,690.99,10.13,6.91,-3.22,-30.29,-30.27,0.01
298,Franchise,SBUX,20190101,20191231,3969.23,3859.48,39.69,38.59,-1.1,-37.36,-35.91,1.45
299,Franchise,SBUX,20200101,20201231,1971.99,1749.11,19.72,17.49,-2.23,-47.63,-47.52,0.11
300,Franchise,SBUX,20210101,20211231,1180.35,1428.54,11.8,14.29,2.48,-23.7,-23.63,0.07
301,Franchise,DPZ,20120101,20121231,3522.91,4169.23,35.23,41.69,6.46,-33.61,-33.61,0.0
302,Franchise,DPZ,20130101,20131231,5535.9,5827.23,55.36,58.27,2.91,-37.56,-37.56,0.01
303,Franchise,DPZ,20140101,20141231,3744.93,3555.17,37.45,35.55,-1.9,-30.81,-30.71,0.09
304,Franchise,DPZ,20150101,20151231,1147.45,1644.91,11.47,16.45,4.97,-19.54,-19.53,0.01
305,Franchise,DPZ,20160101,20161231,5033.18,5672.83,50.33,56.73,6.4,-40.36,-40.31,0.05
306,Franchise,DPZ,20170101,20171231,1621.71,1622.34,16.22,16.22,0.01,-25.18,-25.02,0.16
307,Franchise,DPZ,20180101,20181231,2395.08,2119.7,23.95,21.2,-2.75,-34.42,-33.55,0.87
308,Franchise,DPZ,20190101,20191231,2184.53,1901.16,21.85,19.01,-2.83,-25.32,-25.04,0.28
309,Franchise,DPZ,20200101,20201231,3180.93,3376.74,31.81,33.77,1.96,-37.53,-37.36,0.16
310,Franchise,DPZ,20210101,20211231,4270.44,4739.88,42.7,47.4,4.69,-41.96,-41.17,0.78
311,Real Estate,HST,20120101,20121231,200.56,-1106.2,2.01,-11.06,-13.07,-19.09,-13.45,5.64
312,Real Estate,HST,20130101,20131231,1777.8,465.83,17.78,4.66,-13.12,-19.12,-18.59,0.53
313,Real Estate,HST,20140101,20141231,2952.17,2928.96,29.52,29.29,-0.23,-27.99,-27.98,0.01
314,Real Estate,HST,20150101,20151231,-3147.7,-2748.58,-31.48,-27.49,3.99,-34.6,-33.57,1.03
315,Real Estate,HST,20160101,20161231,3636.21,2273.99,36.36,22.74,-13.62,-36.85,-24.02,12.83
316,Real Estate,HST,20170101,20171231,1392.4,1456.54,13.92,14.57,0.64,-17.06,-17.06,0.0
317,Real Estate,HST,20180101,20181231,-1514.73,-1529.83,-15.15,-15.3,-0.15,-26.86,-26.86,0.0
318,Real Estate,HST,20190101,20191231,1130.83,1136.93,11.31,11.37,0.06,-20.99,-20.96,0.03
319,Real Estate,HST,20200101,20201231,-1550.57,-4322.27,-15.51,-43.22,-27.72,-48.83,-53.87,-5.05
320,Real Estate,HST,20210101,20211231,2048.69,1814.13,20.49,18.14,-2.35,-27.85,-27.83,0.01
321,Real Estate,EQR,20120101,20121231,340.75,331.1,3.41,3.31,-0.1,-18.23,-17.39,0.84
322,Real Estate,EQR,20130101,20131231,-724.16,-819.79,-7.24,-8.2,-0.96,-16.45,-16.41,0.04
323,Real Estate,EQR,20140101,20141231,4043.72,3979.09,40.44,39.79,-0.65,-30.47,-30.43,0.04
324,Real Estate,EQR,20150101,20151231,999.39,693.24,9.99,6.93,-3.06,-17.06,-17.05,0.01
325,Real Estate,EQR,20160101,20161231,-282.27,-223.2,-2.82,-2.23,0.59,-16.71,-16.65,0.06
326,Real Estate,EQR,20170101,20171231,288.25,365.64,2.88,3.66,0.77,-16.66,-16.66,0.0
327,Real Estate,EQR,20180101,20181231,791.82,1142.01,7.92,11.42,3.5,-25.2,-25.11,0.08
328,Real Estate,EQR,20190101,20191231,2416.35,2076.25,24.16,20.76,-3.4,-26.99,-24.86,2.13
329,Real Estate,EQR,20200101,20201231,-2347.77,-2552.01,-23.48,-25.52,-2.04,-45.23,-45.03,0.2
330,Real Estate,EQR,20210101,20211231,5946.44,4965.77,59.46,49.66,-9.81,-36.99,-34.48,2.51
331,Real Estate,AVB,20120101,20121231,745.76,701.23,7.46,7.01,-0.45,-18.69,-17.01,1.68
332,Real Estate,AVB,20130101,20131231,-1005.64,-1105.04,-10.06,-11.05,-0.99,-17.13,-17.03,0.1
333,Real Estate,AVB,20140101,20141231,4377.25,3929.06,43.77,39.29,-4.48,-34.39,-34.3,0.09
334,Real Estate,AVB,20150101,20151231,1007.38,716.76,10.07,7.17,-2.91,-15.33,-15.15,0.17
335,Real Estate,AVB,20160101,20161231,49.41,199.25,0.49,1.99,1.5,-15.86,-15.83,0.03
336,Real Estate,AVB,20170101,20171231,451.96,447.27,4.52,4.47,-0.05,-14.4,-14.36,0.04
337,Real Estate,AVB,20180101,20181231,278.15,525.69,2.78,5.26,2.48,-22.03,-21.85,0.19
338,Real Estate,AVB,20190101,20191231,2201.94,1853.74,22.02,18.54,-3.48,-23.2,-20.75,2.46
339,Real Estate,AVB,20200101,20201231,-1947.15,-2182.41,-19.47,-21.82,-2.35,-45.05,-44.33,0.72
340,Real Estate,AVB,20210101,20211231,6326.7,5627.15,63.27,56.27,-7.0,-38.58,-36.27,2.31
341,Real Estate,PLD,20120101,20121231,2636.56,0.0,26.37,0.0,-26.37,-24.05,0.0,24.05
342,Real Estate,PLD,20130101,20131231,85.06,296.02,0.85,2.96,2.11,-21.66,-7.86,13.8
343,Real Estate,PLD,20140101,20141231,1997.8,672.44,19.98,6.72,-13.25,-19.04,-6.67,12.37
344,Real Estate,PLD,20150101,20151231,73.13,-812.49,0.73,-8.12,-8.86,-21.91,-18.23,3.68
345,Real Estate,PLD,20160101,20161231,3121.31,3825.92,31.21,38.26,7.05,-35.75,-35.97,-0.22
346,Real Estate,PLD,20170101,20171231,2492.6,2719.57,24.93,27.2,2.27,-29.65,-29.63,0.02
347,Real Estate,PLD,20180101,20181231,-496.74,-335.36,-4.97,-3.35,1.61,-17.37,-17.35,0.01
348,Real Estate,PLD,20190101,20191231,4976.33,4448.19,49.76,44.48,-5.28,-35.76,-33.35,2.42
349,Real Estate,PLD,20200101,20201231,1326.38,930.56,13.26,9.31,-3.96,-44.19,-43.98,0.21
350,Real Estate,PLD,20210101,20211231,7798.97,7405.22,77.99,74.05,-3.94,-43.11,-42.19,0.93
351,Real Estate,SPG,20120101,20121231,2499.71,2488.85,25.0,24.89,-0.11,-24.44,-23.02,1.42
352,Real Estate,SPG,20130101,20131231,-105.24,-105.24,-1.05,-1.05,0.0,-19.37,-19.24,0.13
353,Real Estate,SPG,20140101,20141231,2430.68,2234.56,24.31,22.35,-1.96,-21.89,-21.74,0.15
354,Real Estate,SPG,20150101,20151231,330.87,52.31,3.31,0.52,-2.79,-17.45,-17.32,0.13
355,Real Estate,SPG,20160101,20161231,-248.35,-182.8,-2.48,-1.83,0.66,-22.24,-22.09,0.15
356,Real Estate,SPG,20170101,20171231,-333.96,-328.36,-3.34,-3.28,0.06,-17.08,-16.94,0.13
357,Real Estate,SPG,20180101,20181231,433.07,637.03,4.33,6.37,2.04,-25.36,-25.25,0.12
358,Real Estate,SPG,20190101,20191231,-1073.91,-946.11,-10.74,-9.46,1.28,-19.69,-19.53,0.16
359,Real Estate,SPG,20200101,20201231,-3813.41,-3882.15,-38.13,-38.82,-0.69,-69.93,-69.12,0.82
360,Real Estate,SPG,20210101,20211231,9481.53,7902.77,94.82,79.03,-15.79,-52.47,-47.53,4.94
361,Telecommunication,T,20120101,20121231,1537.62,1339.41,15.38,13.39,-1.98,-26.61,-26.58,0.03
362,Telecommunication,T,20130101,20131231,602.08,857.01,6.02,8.57,2.55,-16.43,-16.42,0.01
363,Telecommunication,T,20140101,20141231,313.29,419.85,3.13,4.2,1.07,-17.23,-17.21,0.02
364,Telecommunication,T,20150101,20151231,710.51,867.42,7.11,8.67,1.57,-11.65,-11.64,0.01
365,Telecommunication,T,20160101,20161231,3111.41,2943.51,31.11,29.44,-1.68,-24.26,-23.51,0.75
366,Telecommunication,T,20170101,20171231,7.11,-112.23,0.07,-1.12,-1.19,-20.02,-19.99,0.03
367,Telecommunication,T,20180101,20181231,-2063.26,-1877.65,-20.63,-18.78,1.86,-26.34,-26.29,0.06
368,Telecommunication,T,20190101,20191231,3198.65,3345.81,31.99,33.46,1.47,-28.55,-28.49,0.05
369,Telecommunication,T,20200101,20201231,-2290.4,-2107.76,-22.9,-21.08,1.83,-29.7,-29.69,0.01
370,Telecommunication,T,20210101,20211231,-921.66,-1088.74,-9.22,-10.89,-1.67,-30.98,-30.93,0.05
371,Telecommunication,TMUS,20120101,20121231,1718.35,0.0,17.18,0.0,-17.18,-57.16,0.0,57.16
372,Telecommunication,TMUS,20130101,20131231,16395.08,2182.4,163.95,21.82,-142.13,-62.4,-25.75,36.64
373,Telecommunication,TMUS,20140101,20141231,-1912.19,-1731.3,-19.12,-17.31,1.81,-30.19,-27.78,2.41
374,Telecommunication,TMUS,20150101,20151231,3541.55,201.4,35.42,2.01,-33.4,-32.21,-19.76,12.45
375,Telecommunication,TMUS,20160101,20161231,4470.01,4823.65,44.7,48.24,3.54,-42.39,-35.11,7.27
376,Telecommunication,TMUS,20170101,20171231,1495.03,1129.9,14.95,11.3,-3.65,-19.25,-19.19,0.07
377,Telecommunication,TMUS,20180101,20181231,-409.66,-17.54,-4.1,-0.18,3.92,-20.99,-20.91,0.08
378,Telecommunication,TMUS,20190101,20191231,1342.07,1538.64,13.42,15.39,1.97,-21.16,-21.16,0.01
379,Telecommunication,TMUS,20200101,20201231,6667.51,6552.14,66.68,65.52,-1.15,-44.42,-44.31,0.11
380,Telecommunication,TMUS,20210101,20211231,-1298.48,-942.04,-12.98,-9.42,3.56,-28.25,-28.04,0.21
381,Telecommunication,VZ,20120101,20121231,1399.26,-341.36,13.99,-3.41,-17.41,-23.76,-11.17,12.59
382,Telecommunication,VZ,20130101,20131231,1925.73,168.84,19.26,1.69,-17.57,-23.33,-14.45,8.88
383,Telecommunication,VZ,20140101,20141231,41.95,89.15,0.42,0.89,0.47,-15.85,-15.0,0.85
384,Telecommunication,VZ,20150101,20151231,203.62,224.14,2.04,2.24,0.21,-15.09,-15.05,0.04
385,Telecommunication,VZ,20160101,20161231,2244.87,2350.28,22.45,23.5,1.05,-23.25,-22.66,0.59
386,Telecommunication,VZ,20170101,20171231,503.08,535.26,5.03,5.35,0.32,-20.37,-20.31,0.07
387,Telecommunication,VZ,20180101,20181231,1026.65,1090.75,10.27,10.91,0.64,-25.98,-25.92,0.06
388,Telecommunication,VZ,20190101,20191231,935.89,888.2,9.36,8.88,-0.48,-16.97,-16.9,0.07
389,Telecommunication,VZ,20200101,20201231,178.47,95.08,1.78,0.95,-0.83,-22.36,-22.34,0.02
390,Telecommunication,VZ,20210101,20211231,-654.82,-604.83,-6.55,-6.05,0.5,-14.72,-14.69,0.03
391,Telecommunication,CMCSA,20120101,20121231,4524.55,2398.55,45.25,23.99,-21.26,-34.39,-26.47,7.92
392,Telecommunication,CMCSA,20130101,20131231,3796.77,3509.85,37.97,35.1,-2.87,-26.02,-25.73,0.29
393,Telecommunication,CMCSA,20140101,20141231,1255.38,1009.58,12.55,10.1,-2.46,-16.27,-16.25,0.02
394,Telecommunication,CMCSA,20150101,20151231,111.65,256.4,1.12,2.56,1.45,-18.8,-18.78,0.01
395,Telecommunication,CMCSA,20160101,20161231,2952.97,2964.9,29.53,29.65,0.12,-25.88,-25.43,0.45
396,Telecommunication,CMCSA,20170101,20171231,1493.1,1168.34,14.93,11.68,-3.25,-16.54,-16.03,0.51
397,Telecommunication,CMCSA,20180101,20181231,-1351.07,-1662.07,-13.51,-16.62,-3.11,-28.7,-28.65,0.05
398,Telecommunication,CMCSA,20190101,20191231,2755.03,2707.55,27.55,27.08,-0.47,-26.16,-26.14,0.02
399,Telecommunication,CMCSA,20200101,20201231,1505.19,1246.68,15.05,12.47,-2.59,-39.14,-39.09,0.05
400,Telecommunication,CMCSA,20210101,20211231,-56.2,568.73,-0.56,5.69,6.25,-24.31,-24.28,0.03
401,Telecommunication,CHTR,20120101,20121231,2946.46,2967.32,29.46,29.67,0.21,-31.99,-31.58,0.41
402,Telecommunication,CHTR,20130101,20131231,7250.71,7088.91,72.51,70.89,-1.62,-46.19,-46.03,0.15
403,Telecommunication,CHTR,20140101,20141231,2285.22,2289.85,22.85,22.9,0.05,-30.76,-30.63,0.12
404,Telecommunication,CHTR,20150101,20151231,1235.84,1440.4,12.36,14.4,2.05,-23.02,-22.89,0.13
405,Telecommunication,CHTR,20160101,20161231,5024.68,5802.72,50.25,58.03,7.78,-39.95,-39.88,0.07
406,Telecommunication,CHTR,20170101,20171231,1264.95,922.78,12.65,9.23,-3.42,-27.23,-24.65,2.58
407,Telecommunication,CHTR,20180101,20181231,-1963.03,-1945.06,-19.63,-19.45,0.18,-33.17,-32.22,0.95
408,Telecommunication,CHTR,20190101,20191231,5947.23,6424.76,59.47,64.25,4.78,-42.35,-42.28,0.07
409,Telecommunication,CHTR,20200101,20201231,2882.1,2777.54,28.82,27.78,-1.05,-45.16,-43.92,1.24
410,Telecommunication,CHTR,20210101,20211231,278.12,410.04,2.78,4.1,1.32,-28.26,-27.01,1.25
411,Energy & Resources,DOW,20190101,20191231,75.07,449.73,0.75,4.5,3.75,-29.18,-18.58,10.6
412,Energy & Resources,DOW,20200101,20201231,1180.35,1353.92,11.8,13.54,1.74,-61.1,-18.06,43.03
413,Energy & Resources,DOW,20210101,20211231,290.0,279.75,2.9,2.8,-0.1,-27.76,-27.75,0.0
414,Energy & Resources,DD,20120101,20121231,641.0,-488.99,6.41,-4.89,-11.3,-19.63,-21.07,-1.44
415,Energy & Resources,DD,20130101,20131231,3861.14,3142.87,38.61,31.43,-7.18,-34.23,-29.41,4.82
416,Energy & Resources,DD,20140101,20141231,949.82,1068.65,9.5,10.69,1.19,-24.41,-22.78,1.63
417,Energy & Resources,DD,20150101,20151231,1925.58,2347.86,19.26,23.48,4.22,-30.18,-30.07,0.11
418,Energy & Resources,DD,20160101,20161231,2842.09,3699.1,28.42,36.99,8.57,-31.84,-31.83,0.02
419,Energy & Resources,DD,20170101,20171231,2771.04,2800.16,27.71,28.0,0.29,-23.63,-23.55,0.07
420,Energy & Resources,DD,20180101,20181231,-2752.26,-2832.96,-27.52,-28.33,-0.81,-34.33,-34.1,0.24
421,Energy & Resources,DD,20190101,20191231,-1999.57,-1885.18,-20.0,-18.85,1.14,-23.92,-23.85,0.07
422,Energy & Resources,DD,20200101,20201231,1690.43,1723.35,16.9,17.23,0.33,-58.09,-57.93,0.16
423,Energy & Resources,DD,20210101,20211231,129.38,-238.24,1.29,-2.38,-3.68,-21.72,-21.62,0.1
424,Luxury goods,RACE,20150101,20151231,-1065.31,-1033.42,-10.65,-10.33,0.32,-16.08,-13.64,2.44
425,Luxury goods,RACE,20160101,20161231,3665.67,1755.02,36.66,17.55,-19.11,-45.52,-24.37,21.15
426,Luxury goods,RACE,20170101,20171231,8097.0,7788.69,80.97,77.89,-3.08,-51.72,-50.9,0.82
427,Luxury goods,RACE,20180101,20181231,-1281.96,-1560.55,-12.82,-15.61,-2.79,-36.01,-35.89,0.11
428,Luxury goods,RACE,20190101,20191231,4768.65,4844.4,47.69,48.44,0.76,-36.55,-36.41,0.15
429,Luxury goods,RACE,20200101,20201231,3494.9,3330.63,34.95,33.31,-1.64,-45.06,-44.72,0.34
430,Luxury goods,RACE,20210101,20211231,1927.06,2157.99,19.27,21.58,2.31,-31.95,-31.71,0.23
431,Luxury goods,EL,20120101,20121231,399.97,143.03,4.0,1.43,-2.57,-23.26,-23.23,0.03
432,Luxury goods,EL,20130101,20131231,2120.93,1868.43,21.21,18.68,-2.52,-19.57,-19.57,0.0
433,Luxury goods,EL,20140101,20141231,630.53,767.37,6.31,7.67,1.37,-15.67,-15.63,0.04
434,Luxury goods,EL,20150101,20151231,1885.18,2223.38,18.85,22.23,3.38,-23.11,-23.09,0.03
435,Luxury goods,EL,20160101,20161231,-594.75,-599.58,-5.95,-6.0,-0.05,-20.54,-20.42,0.12
436,Luxury goods,EL,20170101,20171231,6516.38,6172.46,65.16,61.72,-3.44,-41.81,-39.93,1.87
437,Luxury goods,EL,20180101,20181231,-15.86,139.02,-0.16,1.39,1.55,-21.68,-21.64,0.04
438,Luxury goods,EL,20190101,20191231,5844.25,6499.35,58.44,64.99,6.55,-41.65,-40.21,1.44
439,Luxury goods,EL,20200101,20201231,2626.9,2089.89,26.27,20.9,-5.37,-46.6,-46.21,0.39
440,Luxury goods,EL,20210101,20211231,4194.89,4800.26,41.95,48.0,6.05,-36.16,-35.86,0.3
441,Luxury goods,PVH,20120101,20121231,4568.98,4445.84,45.69,44.46,-1.23,-37.58,-36.83,0.75
442,Luxury goods,PVH,20130101,20131231,1373.72,1316.38,13.74,13.16,-0.57,-23.28,-23.04,0.24
443,Luxury goods,PVH,20140101,20141231,-373.19,143.8,-3.73,1.44,5.17,-19.12,-19.1,0.01
444,Luxury goods,PVH,20150101,20151231,-3823.42,-3349.94,-38.23,-33.5,4.73,-38.81,-38.58,0.22
445,Luxury goods,PVH,20160101,20161231,2874.37,3223.82,28.74,32.24,3.49,-42.83,-42.69,0.14
446,Luxury goods,PVH,20170101,20171231,4848.97,4572.31,48.49,45.72,-2.77,-38.19,-38.09,0.1
447,Luxury goods,PVH,20180101,20181231,-3442.37,-3438.16,-34.42,-34.38,0.04,-48.38,-47.94,0.44
448,Luxury goods,PVH,20190101,20191231,123.07,-32.84,1.23,-0.33,-1.56,-47.66,-47.66,0.01
449,Luxury goods,PVH,20200101,20201231,-1104.02,-485.37,-11.04,-4.85,6.19,-71.02,-68.83,2.19
450,Luxury goods,PVH,20210101,20211231,365.45,500.92,3.65,5.01,1.35,-33.19,-33.04,0.14
