,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
238,Retail,COST,20190101,20191231,4201.54,978.5,42.02,9.78,-32.23,-32.49,-18.49,14.0
239,Retail,COST,20200101,20201231,2910.3,1290.58,29.1,12.91,-16.2,-29.56,-18.98,10.58
240,Retail,COST,20210101,20211231,5322.98,748.2,53.23,7.48,-45.75,-45.22,-18.45,26.77
241,Retail,TGT,20120101,20121231,2255.97,-730.65,22.56,-7.31,-29.87,-27.16,-7.68,19.48
242,Retail,TGT,20130101,20131231,543.27,-1691.9,5.43,-16.92,-22.35,-19.06,-18.34,0.72
243,Retail,TGT,20140101,20141231,2373.44,590.07,23.73,5.9,-17.83,-28.71,-13.83,14.88
244,Retail,TGT,20150101,20151231,-255.09,-2748.03,-2.55,-27.48,-24.93,-16.17,-27.65,-11.49
245,Retail,TGT,20160101,20161231,491.19,-502.3,4.91,-5.02,-9.93,-19.97,-21.58,-1.61
246,Retail,TGT,20170101,20171231,-479.93,-2838.71,-4.8,-28.39,-23.59,-28.51,-31.91,-3.4
247,Retail,TGT,20180101,20181231,-293.26,1384.36,-2.93,13.84,16.78,-31.53,-19.77,11.76
248,Retail,TGT,20190101,20191231,9062.23,5266.93,90.62,52.67,-37.95,-49.47,-38.29,11.18
249,Retail,TGT,20200101,20201231,4398.29,3051.1,43.98,30.51,-13.47,-50.18,-40.03,10.15
250,Retail,TGT,20210101,20211231,2187.91,2529.18,21.88,25.29,3.41,-35.91,-27.37,8.53
251,Retail,BBY,20120101,20121231,-5223.84,-3330.34,-52.24,-33.3,18.94,-56.49,-36.5,19.99
252,Retail,BBY,20130101,20131231,24427.98,1666.51,244.28,16.67,-227.61,-73.82,-30.73,43.09
253,Retail,BBY,20140101,20141231,733.73,2051.11,7.34,20.51,13.17,-44.96,-20.21,24.75
254,Retail,BBY,20150101,20151231,-1878.06,-1936.25,-18.78,-19.36,-0.58,-30.0,-19.85,10.15
255,Retail,BBY,20160101,20161231,5563.48,887.4,55.63,8.87,-46.76,-50.73,-21.75,28.98
256,Retail,BBY,20170101,20171231,6131.09,-294.41,61.31,-2.94,-64.25,-39.93,-23.08,16.85
257,Retail,BBY,20180101,20181231,-2412.91,-1486.57,-24.13,-14.87,9.26,-41.14,-25.13,16.01
258,Retail,BBY,20190101,20191231,5683.0,-499.25,56.83,-4.99,-61.82,-38.84,-13.99,24.85
259,Retail,BBY,20200101,20201231,1700.29,-1150.57,17.0,-11.51,-28.51,-59.66,-27.62,32.04
260,Retail,BBY,20210101,20211231,-299.69,342.59,-3.0,3.43,6.42,-29.2,-23.39,5.81
261,Retail,HD,20120101,20121231,4181.09,-933.07,41.81,-9.33,-51.14,-35.11,-12.52,22.59
262,Retail,HD,20130101,20131231,3168.89,874.55,31.69,8.75,-22.94,-24.12,-14.08,10.04
263,Retail,HD,20140101,20141231,3043.51,2913.44,30.44,29.13,-1.3,-29.7,-24.38,5.32
264,Retail,HD,20150101,20151231,2692.54,-1123.12,26.93,-11.23,-38.16,-26.49,-18.15,8.34
265,Retail,HD,20160101,20161231,1085.22,-237.58,10.85,-2.38,-13.23,-21.0,-12.35,8.65
266,Retail,HD,20170101,20171231,4541.94,2756.93,45.42,27.57,-17.85,-31.41,-23.25,8.16
267,Retail,HD,20180101,20181231,-901.58,61.86,-9.02,0.62,9.63,-25.05,-15.99,9.06
268,Retail,HD,20190101,20191231,2503.06,281.42,25.03,2.81,-22.22,-28.5,-16.24,12.26
269,Retail,HD,20200101,20201231,2194.15,-1305.57,21.94,-13.06,-35.0,-48.95,-18.69,30.26
270,Retail,HD,20210101,20211231,5585.23,2980.11,55.85,29.8,-26.05,-40.74,-29.8,10.94
271,Franchise,MCD,20120101,20121231,-1002.76,-1341.3,-10.03,-13.41,-3.39,-15.4,-18.21,-2.81
272,Franchise,MCD,20130101,20131231,1017.84,-511.79,10.18,-5.12,-15.3,-12.67,-13.37,-0.7
273,Franchise,MCD,20140101,20141231,71.71,-154.76,0.72,-1.55,-2.26,-12.88,-7.97,4.91
274,Franchise,MCD,20150101,20151231,3056.54,-190.0,30.57,-1.9,-32.47,-27.78,-12.32,15.45
275,Franchise,MCD,20160101,20161231,938.45,415.35,9.38,4.15,-5.23,-13.92,-10.85,3.06
276,Franchise,MCD,20170101,20171231,4711.94,598.61,47.12,5.99,-41.13,-32.93,-8.87,24.06
277,Franchise,MCD,20180101,20181231,345.32,37.0,3.45,0.37,-3.08,-23.23,-10.76,12.47
278,Franchise,MCD,20190101,20191231,1142.03,-934.54,11.42,-9.35,-20.77,-22.49,-20.54,1.95
279,Franchise,MCD,20200101,20201231,453.59,-2410.77,4.54,-24.11,-28.64,-42.05,-31.35,10.7
280,Franchise,MCD,20210101,20211231,2693.36,129.99,26.93,1.3,-25.63,-25.46,-8.22,17.24
281,Franchise,YUM,20120101,20121231,964.92,-1669.43,9.65,-16.69,-26.34,-20.28,-25.36,-5.08
282,Franchise,YUM,20130101,20131231,1689.46,-1542.24,16.89,-15.42,-32.32,-24.42,-23.76,0.65
283,Franchise,YUM,20140101,20141231,-1.32,1437.54,-0.01,14.38,14.39,-21.37,-14.27,7.11
284,Franchise,YUM,20150101,20151231,206.78,-3080.67,2.07,-30.81,-32.87,-29.0,-41.23,-12.23
285,Franchise,YUM,20160101,20161231,3272.01,474.53,32.72,4.75,-27.97,-29.0,-17.89,11.11
286,Franchise,YUM,20170101,20171231,2969.62,606.23,29.7,6.06,-23.63,-25.59,-11.73,13.86
287,Franchise,YUM,20180101,20181231,1227.94,-465.69,12.28,-4.66,-16.94,-18.53,-13.46,5.08
288,Franchise,YUM,20190101,20191231,1157.39,593.86,11.57,5.94,-5.64,-26.29,-15.19,11.1
289,Franchise,YUM,20200101,20201231,792.35,932.47,7.92,9.32,1.4,-48.55,-27.7,20.85
290,Franchise,YUM,20210101,20211231,3165.16,141.7,31.65,1.42,-30.23,-27.61,-16.65,10.96
291,Franchise,SBUX,20120101,20121231,1300.37,200.76,13.0,2.01,-11.0,-29.38,-22.84,6.54
292,Franchise,SBUX,20130101,20131231,4204.27,-461.15,42.04,-4.61,-46.65,-36.0,-11.62,24.37
293,Franchise,SBUX,20140101,20141231,684.73,-716.84,6.85,-7.17,-14.02,-18.03,-14.2,3.84
294,Franchise,SBUX,20150101,20151231,5145.34,-690.92,51.45,-6.91,-58.36,-38.37,-15.81,22.55
295,Franchise,SBUX,20160101,20161231,16.08,-903.33,0.16,-9.03,-9.19,-15.79,-16.11,-0.32
296,Franchise,SBUX,20170101,20171231,96.84,-173.52,0.97,-1.74,-2.7,-18.02,-16.48,1.54
297,Franchise,SBUX,20180101,20181231,1013.41,497.33,10.13,4.97,-5.16,-30.29,-16.81,13.48
298,Franchise,SBUX,20190101,20191231,3969.23,1198.77,39.69,11.99,-27.7,-37.36,-16.15,21.21
299,Franchise,SBUX,20200101,20201231,1971.99,-1516.53,19.72,-15.17,-34.89,-47.63,-35.5,12.13
300,Franchise,SBUX,20210101,20211231,1180.35,351.36,11.8,3.51,-8.29,-23.7,-17.39,6.31
301,Franchise,DPZ,20120101,20121231,3522.91,1039.41,35.23,10.39,-24.83,-33.61,-17.46,16.15
302,Franchise,DPZ,20130101,20131231,5535.9,113.98,55.36,1.14,-54.22,-37.56,-18.19,19.37
303,Franchise,DPZ,20140101,20141231,3744.93,777.09,37.45,7.77,-29.68,-30.81,-13.6,17.21
304,Franchise,DPZ,20150101,20151231,1147.45,-2241.5,11.47,-22.41,-33.89,-19.54,-26.39,-6.85
305,Franchise,DPZ,20160101,20161231,5033.18,2281.76,50.33,22.82,-27.51,-40.36,-23.44,16.93
306,Franchise,DPZ,20170101,20171231,1621.71,801.84,16.22,8.02,-8.2,-25.18,-16.96,8.22
307,Franchise,DPZ,20180101,20181231,2395.08,-1182.91,23.95,-11.83,-35.78,-34.42,-16.38,18.03
308,Franchise,DPZ,20190101,20191231,2184.53,-1057.38,21.85,-10.57,-32.42,-25.32,-23.12,2.2
309,Franchise,DPZ,20200101,20201231,3180.93,-497.63,31.81,-4.98,-36.79,-37.53,-27.06,10.47
310,Franchise,DPZ,20210101,20211231,4270.44,278.51,42.7,2.79,-39.92,-41.96,-15.19,26.77
311,Real Estate,HST,20120101,20121231,200.56,-1261.16,2.01,-12.61,-14.62,-19.09,-24.66,-5.57
312,Real Estate,HST,20130101,20131231,1777.8,1304.96,17.78,13.05,-4.73,-19.12,-15.29,3.83
313,Real Estate,HST,20140101,20141231,2952.17,1728.21,29.52,17.28,-12.24,-27.99,-16.92,11.07
314,Real Estate,HST,20150101,20151231,-3147.7,-2603.21,-31.48,-26.03,5.44,-34.6,-28.2,6.39
315,Real Estate,HST,20160101,20161231,3636.21,1230.06,36.36,12.3,-24.06,-36.85,-20.68,16.17
316,Real Estate,HST,20170101,20171231,1392.4,-1884.91,13.92,-18.85,-32.77,-17.06,-25.21,-8.15
317,Real Estate,HST,20180101,20181231,-1514.73,-968.69,-15.15,-9.69,5.46,-26.86,-16.26,10.6
318,Real Estate,HST,20190101,20191231,1130.83,853.76,11.31,8.54,-2.77,-20.99,-16.24,4.74
319,Real Estate,HST,20200101,20201231,-1550.57,-197.39,-15.51,-1.97,13.53,-48.83,-31.76,17.07
320,Real Estate,HST,20210101,20211231,2048.69,-549.23,20.49,-5.49,-25.98,-27.85,-24.45,3.4
321,Real Estate,EQR,20120101,20121231,340.75,-79.95,3.41,-0.8,-4.21,-18.23,-10.3,7.93
322,Real Estate,EQR,20130101,20131231,-724.16,513.21,-7.24,5.13,12.37,-16.45,-9.4,7.05
323,Real Estate,EQR,20140101,20141231,4043.72,680.2,40.44,6.8,-33.64,-30.47,-12.09,18.38
324,Real Estate,EQR,20150101,20151231,999.39,-1319.45,9.99,-13.19,-23.19,-17.06,-21.45,-4.39
325,Real Estate,EQR,20160101,20161231,-282.27,-81.79,-2.82,-0.82,2.0,-16.71,-15.78,0.93
326,Real Estate,EQR,20170101,20171231,288.25,-916.73,2.88,-9.17,-12.05,-16.66,-9.92,6.74
327,Real Estate,EQR,20180101,20181231,791.82,690.72,7.92,6.91,-1.01,-25.2,-16.28,8.92
328,Real Estate,EQR,20190101,20191231,2416.35,694.3,24.16,6.94,-17.22,-26.99,-13.36,13.64
329,Real Estate,EQR,20200101,20201231,-2347.77,-3296.89,-23.48,-32.97,-9.49,-45.23,-46.27,-1.05
330,Real Estate,EQR,20210101,20211231,5946.44,1016.9,59.46,10.17,-49.3,-36.99,-13.56,23.44
331,Real Estate,AVB,20120101,20121231,745.76,1117.32,7.46,11.17,3.72,-18.69,-16.2,2.49
332,Real Estate,AVB,20130101,20131231,-1005.64,-547.56,-10.06,-5.48,4.58,-17.13,-11.68,5.45
333,Real Estate,AVB,20140101,20141231,4377.25,1494.6,43.77,14.95,-28.83,-34.39,-15.79,18.6
334,Real Estate,AVB,20150101,20151231,1007.38,-386.12,10.07,-3.86,-13.93,-15.33,-20.3,-4.98
335,Real Estate,AVB,20160101,20161231,49.41,71.63,0.49,0.72,0.22,-15.86,-12.27,3.59
336,Real Estate,AVB,20170101,20171231,451.96,-848.68,4.52,-8.49,-13.01,-14.4,-11.8,2.6
337,Real Estate,AVB,20180101,20181231,278.15,-2031.02,2.78,-20.31,-23.09,-22.03,-19.77,2.26
338,Real Estate,AVB,20190101,20191231,2201.94,-203.65,22.02,-2.04,-24.06,-23.2,-11.29,11.91
339,Real Estate,AVB,20200101,20201231,-1947.15,-2294.13,-19.47,-22.94,-3.47,-45.05,-41.05,4.0
340,Real Estate,AVB,20210101,20211231,6326.7,1163.38,63.27,11.63,-51.63,-38.58,-10.95,27.62
341,Real Estate,PLD,20120101,20121231,2636.56,1075.34,26.37,10.75,-15.61,-24.05,-15.34,8.71
342,Real Estate,PLD,20130101,20131231,85.06,828.63,0.85,8.29,7.44,-21.66,-17.21,4.45
343,Real Estate,PLD,20140101,20141231,1997.8,652.75,19.98,6.53,-13.45,-19.04,-12.54,6.5
344,Real Estate,PLD,20150101,20151231,73.13,-308.6,0.73,-3.09,-3.82,-21.91,-11.85,10.06
345,Real Estate,PLD,20160101,20161231,3121.31,2132.75,31.21,21.33,-9.89,-35.75,-22.2,13.54
346,Real Estate,PLD,20170101,20171231,2492.6,342.38,24.93,3.42,-21.5,-29.65,-9.91,19.74
347,Real Estate,PLD,20180101,20181231,-496.74,-1546.19,-4.97,-15.46,-10.49,-17.37,-13.21,4.16
348,Real Estate,PLD,20190101,20191231,4976.33,1106.45,49.76,11.06,-38.7,-35.76,-17.46,18.3
349,Real Estate,PLD,20200101,20201231,1326.38,-2089.98,13.26,-20.9,-34.16,-44.19,-27.29,16.9
350,Real Estate,PLD,20210101,20211231,7798.97,4030.33,77.99,40.3,-37.69,-43.11,-29.4,13.72
351,Real Estate,SPG,20120101,20121231,2499.71,-252.54,25.0,-2.53,-27.52,-24.44,-10.12,14.32
352,Real Estate,SPG,20130101,20131231,-105.24,-745.65,-1.05,-7.46,-6.4,-19.37,-14.64,4.73
353,Real Estate,SPG,20140101,20141231,2430.68,-73.49,24.31,-0.73,-25.04,-21.89,-9.89,12.0
354,Real Estate,SPG,20150101,20151231,330.87,343.93,3.31,3.44,0.13,-17.45,-12.8,4.65
355,Real Estate,SPG,20160101,20161231,-248.35,216.64,-2.48,2.17,4.65,-22.24,-16.24,6.0
356,Real Estate,SPG,20170101,20171231,-333.96,-1880.31,-3.34,-18.8,-15.46,-17.08,-19.52,-2.44
357,Real Estate,SPG,20180101,20181231,433.07,290.39,4.33,2.9,-1.43,-25.36,-16.42,8.94
358,Real Estate,SPG,20190101,20191231,-1073.91,-837.06,-10.74,-8.37,2.37,-19.69,-13.95,5.74
359,Real Estate,SPG,20200101,20201231,-3813.41,-2795.88,-38.13,-27.96,10.18,-69.93,-52.59,17.35
360,Real Estate,SPG,20210101,20211231,9481.53,4044.75,94.82,40.45,-54.37,-52.47,-34.06,18.41
361,Telecommunication,T,20120101,20121231,1537.62,-860.15,15.38,-8.6,-23.98,-26.61,-14.2,12.41
362,Telecommunication,T,20130101,20131231,602.08,-682.8,6.02,-6.83,-12.85,-16.43,-17.89,-1.46
363,Telecommunication,T,20140101,20141231,313.29,377.46,3.13,3.77,0.64,-17.23,-12.13,5.1
364,Telecommunication,T,20150101,20151231,710.51,-216.32,7.11,-2.16,-9.27,-11.65,-10.6,1.05
365,Telecommunication,T,20160101,20161231,3111.41,910.05,31.11,9.1,-22.01,-24.26,-13.4,10.86
366,Telecommunication,T,20170101,20171231,7.11,1207.21,0.07,12.07,12.0,-20.02,-17.29,2.73
367,Telecommunication,T,20180101,20181231,-2063.26,-2119.79,-20.63,-21.2,-0.57,-26.34,-23.4,2.95
368,Telecommunication,T,20190101,20191231,3198.65,1182.86,31.99,11.83,-20.16,-28.55,-18.37,10.17
369,Telecommunication,T,20200101,20201231,-2290.4,-2076.8,-22.9,-20.77,2.14,-29.7,-26.88,2.81
370,Telecommunication,T,20210101,20211231,-921.66,-1724.7,-9.22,-17.25,-8.03,-30.98,-28.63,2.35
371,Telecommunication,TMUS,20120101,20121231,1718.35,-390.62,17.18,-3.91,-21.09,-57.16,-33.01,24.16
372,Telecommunication,TMUS,20130101,20131231,16395.08,6399.6,163.95,64.0,-99.95,-62.4,-41.11,21.28
373,Telecommunication,TMUS,20140101,20141231,-1912.19,-2150.54,-19.12,-21.51,-2.38,-30.19,-28.89,1.3
374,Telecommunication,TMUS,20150101,20151231,3541.55,522.36,35.42,5.22,-30.19,-32.21,-22.28,9.93
375,Telecommunication,TMUS,20160101,20161231,4470.01,1922.82,44.7,19.23,-25.47,-42.39,-18.3,24.09
376,Telecommunication,TMUS,20170101,20171231,1495.03,-1752.44,14.95,-17.52,-32.47,-19.25,-25.24,-5.99
377,Telecommunication,TMUS,20180101,20181231,-409.66,215.41,-4.1,2.15,6.25,-20.99,-18.3,2.68
378,Telecommunication,TMUS,20190101,20191231,1342.07,15.33,13.42,0.15,-13.27,-21.16,-10.9,10.26
379,Telecommunication,TMUS,20200101,20201231,6667.51,1041.84,66.68,10.42,-56.26,-44.42,-22.48,21.95
380,Telecommunication,TMUS,20210101,20211231,-1298.48,-1506.14,-12.98,-15.06,-2.08,-28.25,-20.19,8.06
381,Telecommunication,VZ,20120101,20121231,1399.26,1196.74,13.99,11.97,-2.03,-23.76,-18.56,5.2
382,Telecommunication,VZ,20130101,20131231,1925.73,566.95,19.26,5.67,-13.59,-23.33,-16.49,6.83
383,Telecommunication,VZ,20140101,20141231,41.95,-800.92,0.42,-8.01,-8.43,-15.85,-11.82,4.03
384,Telecommunication,VZ,20150101,20151231,203.62,-286.75,2.04,-2.87,-4.9,-15.09,-10.56,4.53
385,Telecommunication,VZ,20160101,20161231,2244.87,1024.24,22.45,10.24,-12.21,-23.25,-10.79,12.46
386,Telecommunication,VZ,20170101,20171231,503.08,1368.65,5.03,13.69,8.66,-20.37,-19.9,0.48
387,Telecommunication,VZ,20180101,20181231,1026.65,-780.19,10.27,-7.8,-18.07,-25.98,-13.21,12.77
388,Telecommunication,VZ,20190101,20191231,935.89,-46.57,9.36,-0.47,-9.82,-16.97,-9.81,7.16
389,Telecommunication,VZ,20200101,20201231,178.47,-1593.01,1.78,-15.93,-17.71,-22.36,-19.76,2.6
390,Telecommunication,VZ,20210101,20211231,-654.82,-1047.58,-6.55,-10.48,-3.93,-14.72,-16.48,-1.76
391,Telecommunication,CMCSA,20120101,20121231,4524.55,319.77,45.25,3.2,-42.05,-34.39,-12.57,21.82
392,Telecommunication,CMCSA,20130101,20131231,3796.77,-212.05,37.97,-2.12,-40.09,-26.02,-11.17,14.85
393,Telecommunication,CMCSA,20140101,20141231,1255.38,1560.63,12.55,15.61,3.05,-16.27,-13.99,2.28
394,Telecommunication,CMCSA,20150101,20151231,111.65,-1426.11,1.12,-14.26,-15.38,-18.8,-15.44,3.36
395,Telecommunication,CMCSA,20160101,20161231,2952.97,1928.74,29.53,19.29,-10.24,-25.88,-18.04,7.85
396,Telecommunication,CMCSA,20170101,20171231,1493.1,383.77,14.93,3.84,-11.09,-16.54,-13.16,3.38
397,Telecommunication,CMCSA,20180101,20181231,-1351.07,-2756.13,-13.51,-27.56,-14.05,-28.7,-30.88,-2.18
398,Telecommunication,CMCSA,20190101,20191231,2755.03,328.05,27.55,3.28,-24.27,-26.16,-13.41,12.75
399,Telecommunication,CMCSA,20200101,20201231,1505.19,981.11,15.05,9.81,-5.24,-39.14,-24.92,14.22
400,Telecommunication,CMCSA,20210101,20211231,-56.2,-1968.92,-0.56,-19.69,-19.13,-24.31,-26.25,-1.94
401,Telecommunication,CHTR,20120101,20121231,2946.46,681.26,29.46,6.81,-22.65,-31.99,-15.1,16.9
402,Telecommunication,CHTR,20130101,20131231,7250.71,-13.7,72.51,-0.14,-72.64,-46.19,-17.52,28.67
403,Telecommunication,CHTR,20140101,20141231,2285.22,2908.24,22.85,29.08,6.23,-30.76,-31.19,-0.43
404,Telecommunication,CHTR,20150101,20151231,1235.84,-1481.91,12.36,-14.82,-27.18,-23.02,-27.11,-4.09
405,Telecommunication,CHTR,20160101,20161231,5024.68,-1747.26,50.25,-17.47,-67.72,-39.95,-26.28,13.67
406,Telecommunication,CHTR,20170101,20171231,1264.95,117.23,12.65,1.17,-11.48,-27.23,-17.06,10.17
407,Telecommunication,CHTR,20180101,20181231,-1963.03,-2398.88,-19.63,-23.99,-4.36,-33.17,-25.29,7.88
408,Telecommunication,CHTR,20190101,20191231,5947.23,736.52,59.47,7.37,-52.11,-42.35,-14.15,28.2
409,Telecommunication,CHTR,20200101,20201231,2882.1,75.37,28.82,0.75,-28.07,-45.16,-19.67,25.49
410,Telecommunication,CHTR,20210101,20211231,278.12,-122.62,2.78,-1.23,-4.01,-28.26,-19.59,8.67
411,Energy & Resources,DOW,20190101,20191231,75.07,-2020.34,0.75,-20.2,-20.95,-29.18,-26.61,2.57
412,Energy & Resources,DOW,20200101,20201231,1180.35,-45.18,11.8,-0.45,-12.26,-61.1,-24.5,36.59
413,Energy & Resources,DOW,20210101,20211231,290.0,-1519.27,2.9,-15.19,-18.09,-27.76,-25.84,1.92
414,Energy & Resources,DD,20120101,20121231,641.0,1442.81,6.41,14.43,8.02,-19.63,-14.38,5.25
415,Energy & Resources,DD,20130101,20131231,3861.14,614.35,38.61,6.14,-32.47,-34.23,-19.72,14.5
416,Energy & Resources,DD,20140101,20141231,949.82,210.2,9.5,2.1,-7.4,-24.41,-10.52,13.89
417,Energy & Resources,DD,20150101,20151231,1925.58,-901.0,19.26,-9.01,-28.27,-30.18,-16.77,13.41
418,Energy & Resources,DD,20160101,20161231,2842.09,106.85,28.42,1.07,-27.35,-31.84,-9.7,22.15
419,Energy & Resources,DD,20170101,20171231,2771.04,-1062.58,27.71,-10.63,-38.34,-23.63,-12.47,11.15
420,Energy & Resources,DD,20180101,20181231,-2752.26,415.13,-27.52,4.15,31.67,-34.33,-11.65,22.68
421,Energy & Resources,DD,20190101,20191231,-1999.57,-1119.55,-20.0,-11.2,8.8,-23.92,-16.29,7.63
422,Energy & Resources,DD,20200101,20201231,1690.43,499.91,16.9,5.0,-11.91,-58.09,-22.02,36.07
423,Energy & Resources,DD,20210101,20211231,129.38,-1984.92,1.29,-19.85,-21.14,-21.72,-26.37,-4.65
424,Luxury goods,RACE,20150101,20151231,-1065.31,-431.94,-10.65,-4.32,6.33,-16.08,-7.43,8.65
425,Luxury goods,RACE,20160101,20161231,3665.67,1984.94,36.66,19.85,-16.81,-45.52,-23.82,21.7
426,Luxury goods,RACE,20170101,20171231,8097.0,2633.84,80.97,26.34,-54.63,-51.72,-29.01,22.71
427,Luxury goods,RACE,20180101,20181231,-1281.96,703.21,-12.82,7.03,19.85,-36.01,-26.01,10.0
428,Luxury goods,RACE,20190101,20191231,4768.65,-1320.41,47.69,-13.2,-60.89,-36.55,-18.74,17.82
429,Luxury goods,RACE,20200101,20201231,3494.9,17.08,34.95,0.17,-34.78,-45.06,-17.17,27.88
430,Luxury goods,RACE,20210101,20211231,1927.06,969.32,19.27,9.69,-9.58,-31.95,-26.0,5.94
431,Luxury goods,EL,20120101,20121231,399.97,714.81,4.0,7.15,3.15,-23.26,-16.37,6.9
432,Luxury goods,EL,20130101,20131231,2120.93,-664.44,21.21,-6.64,-27.85,-19.57,-15.43,4.15
433,Luxury goods,EL,20140101,20141231,630.53,-65.44,6.31,-0.65,-6.96,-15.67,-9.08,6.59
434,Luxury goods,EL,20150101,20151231,1885.18,-740.18,18.85,-7.4,-26.25,-23.11,-19.79,3.32
435,Luxury goods,EL,20160101,20161231,-594.75,-1448.42,-5.95,-14.48,-8.54,-20.54,-20.67,-0.13
436,Luxury goods,EL,20170101,20171231,6516.38,2160.32,65.16,21.6,-43.56,-41.81,-23.47,18.34
437,Luxury goods,EL,20180101,20181231,-15.86,27.43,-0.16,0.27,0.43,-21.68,-14.97,6.72
438,Luxury goods,EL,20190101,20191231,5844.25,306.97,58.44,3.07,-55.37,-41.65,-23.66,17.99
439,Luxury goods,EL,20200101,20201231,2626.9,988.83,26.27,9.89,-16.38,-46.6,-22.68,23.92
440,Luxury goods,EL,20210101,20211231,4194.89,736.12,41.95,7.36,-34.59,-36.16,-17.03,19.13
441,Luxury goods,PVH,20120101,20121231,4568.98,-783.0,45.69,-7.83,-53.52,-37.58,-14.46,23.12
442,Luxury goods,PVH,20130101,20131231,1373.72,-1568.16,13.74,-15.68,-29.42,-23.28,-18.25,5.03
443,Luxury goods,PVH,20140101,20141231,-373.19,800.38,-3.73,8.0,11.74,-19.12,-15.64,3.48
444,Luxury goods,PVH,20150101,20151231,-3823.42,-2556.84,-38.23,-25.57,12.67,-38.81,-32.11,6.69
445,Luxury goods,PVH,20160101,20161231,2874.37,602.76,28.74,6.03,-22.72,-42.83,-28.04,14.78
446,Luxury goods,PVH,20170101,20171231,4848.97,-994.8,48.49,-9.95,-58.44,-38.19,-14.56,23.63
447,Luxury goods,PVH,20180101,20181231,-3442.37,-1544.07,-34.42,-15.44,18.98,-48.38,-25.79,22.58
448,Luxury goods,PVH,20190101,20191231,123.07,3381.02,1.23,33.81,32.58,-47.66,-30.02,17.64
449,Luxury goods,PVH,20200101,20201231,-1104.02,725.65,-11.04,7.26,18.3,-71.02,-40.04,30.98
450,Luxury goods,PVH,20210101,20211231,365.45,-1704.46,3.65,-17.04,-20.7,-33.19,-34.41,-1.22
