,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
241,Retail,TGT,20120101,20121231,2255.97,3093.09,22.56,30.93,8.37,-27.16,-26.69,0.47
242,Retail,TGT,20130101,20131231,543.27,1397.25,5.43,13.97,8.54,-19.06,-15.51,3.55
243,Retail,TGT,20140101,20141231,2373.44,4895.27,23.73,48.95,25.22,-28.71,-34.25,-5.54
244,Retail,TGT,20150101,20151231,-255.09,464.83,-2.55,4.65,7.2,-16.17,-17.47,-1.3
245,Retail,TGT,20160101,20161231,491.19,2479.86,4.91,24.8,19.89,-19.97,-22.96,-2.99
246,Retail,TGT,20170101,20171231,-479.93,7115.04,-4.8,71.15,75.95,-28.51,-42.78,-14.27
247,Retail,TGT,20180101,20181231,-293.26,4288.94,-2.93,42.89,45.82,-31.53,-29.15,2.37
248,Retail,TGT,20190101,20191231,9062.23,9450.07,90.62,94.5,3.88,-49.47,-50.7,-1.23
249,Retail,TGT,20200101,20201231,4398.29,9109.28,43.98,91.09,47.11,-50.18,-48.76,1.42
250,Retail,TGT,20210101,20211231,2187.91,6508.41,21.88,65.08,43.2,-35.91,-38.39,-2.49
251,Retail,BBY,20120101,20121231,-5223.84,-440.14,-52.24,-4.4,47.84,-56.49,-33.19,23.3
252,Retail,BBY,20130101,20131231,24427.98,23296.57,244.28,232.97,-11.31,-73.82,-70.02,3.8
253,Retail,BBY,20140101,20141231,733.73,9285.64,7.34,92.86,85.52,-44.96,-50.26,-5.31
254,Retail,BBY,20150101,20151231,-1878.06,4144.58,-18.78,41.45,60.23,-30.0,-31.77,-1.77
255,Retail,BBY,20160101,20161231,5563.48,8608.53,55.63,86.09,30.45,-50.73,-47.68,3.05
256,Retail,BBY,20170101,20171231,6131.09,8574.37,61.31,85.74,24.43,-39.93,-51.07,-11.14
257,Retail,BBY,20180101,20181231,-2412.91,4266.12,-24.13,42.66,66.79,-41.14,-31.17,9.97
258,Retail,BBY,20190101,20191231,5683.0,4330.5,56.83,43.3,-13.53,-38.84,-35.99,2.85
259,Retail,BBY,20200101,20201231,1700.29,6772.12,17.0,67.72,50.72,-59.66,-46.31,13.35
260,Retail,BBY,20210101,20211231,-299.69,5801.95,-3.0,58.02,61.02,-29.2,-36.71,-7.51
261,Retail,HD,20120101,20121231,4181.09,3584.29,41.81,35.84,-5.97,-35.11,-27.96,7.14
262,Retail,HD,20130101,20131231,3168.89,4207.55,31.69,42.08,10.39,-24.12,-32.08,-7.97
263,Retail,HD,20140101,20141231,3043.51,4689.74,30.44,46.9,16.46,-29.7,-32.52,-2.82
264,Retail,HD,20150101,20151231,2692.54,2602.74,26.93,26.03,-0.9,-26.49,-24.45,2.04
265,Retail,HD,20160101,20161231,1085.22,1936.23,10.85,19.36,8.51,-21.0,-18.04,2.96
266,Retail,HD,20170101,20171231,4541.94,3870.56,45.42,38.71,-6.71,-31.41,-28.01,3.4
267,Retail,HD,20180101,20181231,-901.58,2965.74,-9.02,29.66,38.67,-25.05,-26.94,-1.89
268,Retail,HD,20190101,20191231,2503.06,3770.26,25.03,37.7,12.67,-28.5,-29.73,-1.23
269,Retail,HD,20200101,20201231,2194.15,4917.37,21.94,49.17,27.23,-48.95,-36.37,12.58
270,Retail,HD,20210101,20211231,5585.23,5803.21,55.85,58.03,2.18,-40.74,-38.62,2.13
271,Franchise,MCD,20120101,20121231,-1002.76,2002.07,-10.03,20.02,30.05,-15.4,-20.82,-5.42
272,Franchise,MCD,20130101,20131231,1017.84,600.5,10.18,6.01,-4.17,-12.67,-10.54,2.12
273,Franchise,MCD,20140101,20141231,71.71,2420.1,0.72,24.2,23.48,-12.88,-22.09,-9.21
274,Franchise,MCD,20150101,20151231,3056.54,1670.61,30.57,16.71,-13.86,-27.78,-16.41,11.36
275,Franchise,MCD,20160101,20161231,938.45,3529.64,9.38,35.3,25.91,-13.92,-26.48,-12.56
276,Franchise,MCD,20170101,20171231,4711.94,3738.23,47.12,37.38,-9.74,-32.93,-27.87,5.05
277,Franchise,MCD,20180101,20181231,345.32,3182.6,3.45,31.83,28.37,-23.23,-25.34,-2.11
278,Franchise,MCD,20190101,20191231,1142.03,1512.38,11.42,15.12,3.7,-22.49,-18.57,3.91
279,Franchise,MCD,20200101,20201231,453.59,2086.73,4.54,20.87,16.33,-42.05,-30.32,11.74
280,Franchise,MCD,20210101,20211231,2693.36,2844.04,26.93,28.44,1.51,-25.46,-24.73,0.73
281,Franchise,YUM,20120101,20121231,964.92,3496.57,9.65,34.97,25.32,-20.28,-27.14,-6.87
282,Franchise,YUM,20130101,20131231,1689.46,3232.48,16.89,32.32,15.43,-24.42,-29.63,-5.21
283,Franchise,YUM,20140101,20141231,-1.32,3558.72,-0.01,35.59,35.6,-21.37,-25.84,-4.47
284,Franchise,YUM,20150101,20151231,206.78,2571.78,2.07,25.72,23.65,-29.0,-26.87,2.13
285,Franchise,YUM,20160101,20161231,3272.01,4036.71,32.72,40.37,7.65,-29.0,-31.27,-2.27
286,Franchise,YUM,20170101,20171231,2969.62,3177.88,29.7,31.78,2.08,-25.59,-26.11,-0.52
287,Franchise,YUM,20180101,20181231,1227.94,3488.05,12.28,34.88,22.6,-18.53,-26.3,-7.77
288,Franchise,YUM,20190101,20191231,1157.39,1124.58,11.57,11.25,-0.33,-26.29,-19.99,6.3
289,Franchise,YUM,20200101,20201231,792.35,3718.13,7.92,37.18,29.26,-48.55,-31.76,16.79
290,Franchise,YUM,20210101,20211231,3165.16,3352.18,31.65,33.52,1.87,-27.61,-28.91,-1.3
291,Franchise,SBUX,20120101,20121231,1300.37,8166.9,13.0,81.67,68.67,-29.38,-45.55,-16.17
292,Franchise,SBUX,20130101,20131231,4204.27,3640.88,42.04,36.41,-5.63,-36.0,-28.75,7.25
293,Franchise,SBUX,20140101,20141231,684.73,2224.81,6.85,22.25,15.4,-18.03,-20.67,-2.63
294,Franchise,SBUX,20150101,20151231,5145.34,4559.57,51.45,45.6,-5.86,-38.37,-32.87,5.49
295,Franchise,SBUX,20160101,20161231,16.08,1466.65,0.16,14.67,14.51,-15.79,-16.94,-1.15
296,Franchise,SBUX,20170101,20171231,96.84,3085.4,0.97,30.85,29.89,-18.02,-27.07,-9.05
297,Franchise,SBUX,20180101,20181231,1013.41,3592.34,10.13,35.92,25.79,-30.29,-27.25,3.04
298,Franchise,SBUX,20190101,20191231,3969.23,3987.41,39.69,39.87,0.18,-37.36,-31.59,5.77
299,Franchise,SBUX,20200101,20201231,1971.99,4502.77,19.72,45.03,25.31,-47.63,-31.53,16.1
300,Franchise,SBUX,20210101,20211231,1180.35,3602.13,11.8,36.02,24.22,-23.7,-29.24,-5.54
301,Franchise,DPZ,20120101,20121231,3522.91,6600.52,35.23,66.01,30.78,-33.61,-40.73,-7.12
302,Franchise,DPZ,20130101,20131231,5535.9,4117.16,55.36,41.17,-14.19,-37.56,-35.7,1.86
303,Franchise,DPZ,20140101,20141231,3744.93,4511.44,37.45,45.11,7.67,-30.81,-31.82,-1.01
304,Franchise,DPZ,20150101,20151231,1147.45,1684.08,11.47,16.84,5.37,-19.54,-23.51,-3.97
305,Franchise,DPZ,20160101,20161231,5033.18,9482.72,50.33,94.83,44.5,-40.36,-49.59,-9.23
306,Franchise,DPZ,20170101,20171231,1621.71,6636.31,16.22,66.36,50.15,-25.18,-41.62,-16.43
307,Franchise,DPZ,20180101,20181231,2395.08,7799.53,23.95,78.0,54.04,-34.42,-43.5,-9.08
308,Franchise,DPZ,20190101,20191231,2184.53,4226.44,21.85,42.26,20.42,-25.32,-31.37,-6.05
309,Franchise,DPZ,20200101,20201231,3180.93,4377.17,31.81,43.77,11.96,-37.53,-38.19,-0.66
310,Franchise,DPZ,20210101,20211231,4270.44,7282.52,42.7,72.83,30.12,-41.96,-43.1,-1.14
311,Real Estate,HST,20120101,20121231,200.56,5485.59,2.01,54.86,52.85,-19.09,-36.12,-17.03
312,Real Estate,HST,20130101,20131231,1777.8,5202.94,17.78,52.03,34.25,-19.12,-34.89,-15.77
313,Real Estate,HST,20140101,20141231,2952.17,4869.18,29.52,48.69,19.17,-27.99,-34.08,-6.09
314,Real Estate,HST,20150101,20151231,-3147.7,1888.91,-31.48,18.89,50.37,-34.6,-19.94,14.66
315,Real Estate,HST,20160101,20161231,3636.21,5349.67,36.36,53.5,17.13,-36.85,-37.01,-0.16
316,Real Estate,HST,20170101,20171231,1392.4,2479.81,13.92,24.8,10.87,-17.06,-23.02,-5.96
317,Real Estate,HST,20180101,20181231,-1514.73,2394.71,-15.15,23.95,39.09,-26.86,-26.33,0.53
318,Real Estate,HST,20190101,20191231,1130.83,2744.2,11.31,27.44,16.13,-20.99,-22.99,-2.0
319,Real Estate,HST,20200101,20201231,-1550.57,9041.28,-15.51,90.41,105.92,-48.83,-48.12,0.7
320,Real Estate,HST,20210101,20211231,2048.69,4778.02,20.49,47.78,27.29,-27.85,-34.27,-6.43
321,Real Estate,EQR,20120101,20121231,340.75,2658.32,3.41,26.58,23.18,-18.23,-22.77,-4.55
322,Real Estate,EQR,20130101,20131231,-724.16,3935.84,-7.24,39.36,46.6,-16.45,-29.26,-12.81
323,Real Estate,EQR,20140101,20141231,4043.72,3995.57,40.44,39.96,-0.48,-30.47,-29.58,0.89
324,Real Estate,EQR,20150101,20151231,999.39,2469.78,9.99,24.7,14.7,-17.06,-23.96,-6.91
325,Real Estate,EQR,20160101,20161231,-282.27,2814.33,-2.82,28.14,30.97,-16.71,-24.86,-8.15
326,Real Estate,EQR,20170101,20171231,288.25,1648.99,2.88,16.49,13.61,-16.66,-16.34,0.32
327,Real Estate,EQR,20180101,20181231,791.82,2235.01,7.92,22.35,14.43,-25.2,-20.09,5.1
328,Real Estate,EQR,20190101,20191231,2416.35,2799.33,24.16,27.99,3.83,-26.99,-22.45,4.54
329,Real Estate,EQR,20200101,20201231,-2347.77,359.04,-23.48,3.59,27.07,-45.23,-27.21,18.02
330,Real Estate,EQR,20210101,20211231,5946.44,4385.46,59.46,43.85,-15.61,-36.99,-30.77,6.23
331,Real Estate,AVB,20120101,20121231,745.76,4179.91,7.46,41.8,34.34,-18.69,-31.43,-12.74
332,Real Estate,AVB,20130101,20131231,-1005.64,2728.46,-10.06,27.28,37.34,-17.13,-24.26,-7.13
333,Real Estate,AVB,20140101,20141231,4377.25,4784.91,43.77,47.85,4.08,-34.39,-31.26,3.13
334,Real Estate,AVB,20150101,20151231,1007.38,2199.3,10.07,21.99,11.92,-15.33,-21.79,-6.47
335,Real Estate,AVB,20160101,20161231,49.41,3180.04,0.49,31.8,31.31,-15.86,-25.04,-9.18
336,Real Estate,AVB,20170101,20171231,451.96,1153.15,4.52,11.53,7.01,-14.4,-11.9,2.5
337,Real Estate,AVB,20180101,20181231,278.15,1457.67,2.78,14.58,11.8,-22.03,-21.07,0.97
338,Real Estate,AVB,20190101,20191231,2201.94,3217.32,22.02,32.17,10.15,-23.2,-26.55,-3.34
339,Real Estate,AVB,20200101,20201231,-1947.15,3511.56,-19.47,35.12,54.59,-45.05,-31.69,13.36
340,Real Estate,AVB,20210101,20211231,6326.7,4232.62,63.27,42.33,-20.94,-38.58,-29.97,8.61
341,Real Estate,PLD,20120101,20121231,2636.56,5294.38,26.37,52.94,26.58,-24.05,-35.67,-11.62
342,Real Estate,PLD,20130101,20131231,85.06,3576.09,0.85,35.76,34.91,-21.66,-28.33,-6.67
343,Real Estate,PLD,20140101,20141231,1997.8,2007.47,19.98,20.07,0.1,-19.04,-18.4,0.64
344,Real Estate,PLD,20150101,20151231,73.13,2379.22,0.73,23.79,23.06,-21.91,-23.96,-2.05
345,Real Estate,PLD,20160101,20161231,3121.31,6801.06,31.21,68.01,36.8,-35.75,-43.18,-7.44
346,Real Estate,PLD,20170101,20171231,2492.6,3147.99,24.93,31.48,6.55,-29.65,-25.89,3.77
347,Real Estate,PLD,20180101,20181231,-496.74,2008.95,-4.97,20.09,25.06,-17.37,-22.16,-4.79
348,Real Estate,PLD,20190101,20191231,4976.33,4349.07,49.76,43.49,-6.27,-35.76,-32.22,3.54
349,Real Estate,PLD,20200101,20201231,1326.38,4852.46,13.26,48.52,35.26,-44.19,-36.45,7.74
350,Real Estate,PLD,20210101,20211231,7798.97,6644.48,77.99,66.44,-11.54,-43.11,-40.77,2.35
351,Real Estate,SPG,20120101,20121231,2499.71,3105.91,25.0,31.06,6.06,-24.44,-26.62,-2.18
352,Real Estate,SPG,20130101,20131231,-105.24,2209.52,-1.05,22.1,23.15,-19.37,-19.1,0.27
353,Real Estate,SPG,20140101,20141231,2430.68,3064.43,24.31,30.64,6.34,-21.89,-23.98,-2.08
354,Real Estate,SPG,20150101,20151231,330.87,3492.89,3.31,34.93,31.62,-17.45,-28.54,-11.09
355,Real Estate,SPG,20160101,20161231,-248.35,2740.52,-2.48,27.41,29.89,-22.24,-24.75,-2.51
356,Real Estate,SPG,20170101,20171231,-333.96,1760.59,-3.34,17.61,20.95,-17.08,-19.73,-2.65
357,Real Estate,SPG,20180101,20181231,433.07,2277.23,4.33,22.77,18.44,-25.36,-23.74,1.62
358,Real Estate,SPG,20190101,20191231,-1073.91,1274.11,-10.74,12.74,23.48,-19.69,-17.5,2.2
359,Real Estate,SPG,20200101,20201231,-3813.41,9509.26,-38.13,95.09,133.23,-69.93,-55.59,14.34
360,Real Estate,SPG,20210101,20211231,9481.53,8906.53,94.82,89.07,-5.75,-52.47,-47.08,5.39
361,Telecommunication,T,20120101,20121231,1537.62,2438.87,15.38,24.39,9.01,-26.61,-21.33,5.28
362,Telecommunication,T,20130101,20131231,602.08,1182.45,6.02,11.82,5.8,-16.43,-12.31,4.12
363,Telecommunication,T,20140101,20141231,313.29,2613.79,3.13,26.14,23.0,-17.23,-22.56,-5.33
364,Telecommunication,T,20150101,20151231,710.51,1817.78,7.11,18.18,11.07,-11.65,-16.87,-5.22
365,Telecommunication,T,20160101,20161231,3111.41,3511.04,31.11,35.11,4.0,-24.26,-27.06,-2.8
366,Telecommunication,T,20170101,20171231,7.11,2980.09,0.07,29.8,29.73,-20.02,-23.03,-3.01
367,Telecommunication,T,20180101,20181231,-2063.26,1519.9,-20.63,15.2,35.83,-26.34,-17.39,8.95
368,Telecommunication,T,20190101,20191231,3198.65,4157.08,31.99,41.57,9.58,-28.55,-32.48,-3.93
369,Telecommunication,T,20200101,20201231,-2290.4,140.05,-22.9,1.4,24.3,-29.7,-18.74,10.96
370,Telecommunication,T,20210101,20211231,-921.66,940.15,-9.22,9.4,18.62,-30.98,-12.85,18.13
371,Telecommunication,TMUS,20120101,20121231,1718.35,9874.25,17.18,98.74,81.56,-57.16,-57.19,-0.02
372,Telecommunication,TMUS,20130101,20131231,16395.08,15122.88,163.95,151.23,-12.72,-62.4,-60.47,1.93
373,Telecommunication,TMUS,20140101,20141231,-1912.19,1603.12,-19.12,16.03,35.15,-30.19,-24.15,6.04
374,Telecommunication,TMUS,20150101,20151231,3541.55,6474.26,35.42,64.74,29.33,-32.21,-41.05,-8.84
375,Telecommunication,TMUS,20160101,20161231,4470.01,5190.59,44.7,51.91,7.21,-42.39,-36.75,5.63
376,Telecommunication,TMUS,20170101,20171231,1495.03,2000.09,14.95,20.0,5.05,-19.25,-20.03,-0.77
377,Telecommunication,TMUS,20180101,20181231,-409.66,3203.46,-4.1,32.03,36.13,-20.99,-29.41,-8.42
378,Telecommunication,TMUS,20190101,20191231,1342.07,4165.77,13.42,41.66,28.24,-21.16,-31.02,-9.86
379,Telecommunication,TMUS,20200101,20201231,6667.51,9474.84,66.68,94.75,28.07,-44.42,-49.36,-4.93
380,Telecommunication,TMUS,20210101,20211231,-1298.48,2142.97,-12.98,21.43,34.41,-28.25,-17.97,10.28
381,Telecommunication,VZ,20120101,20121231,1399.26,2014.22,13.99,20.14,6.15,-23.76,-22.5,1.26
382,Telecommunication,VZ,20130101,20131231,1925.73,2474.73,19.26,24.75,5.49,-23.33,-22.21,1.11
383,Telecommunication,VZ,20140101,20141231,41.95,2407.81,0.42,24.08,23.66,-15.85,-23.18,-7.33
384,Telecommunication,VZ,20150101,20151231,203.62,1556.57,2.04,15.57,13.53,-15.09,-16.89,-1.8
385,Telecommunication,VZ,20160101,20161231,2244.87,3749.59,22.45,37.5,15.05,-23.25,-27.5,-4.25
386,Telecommunication,VZ,20170101,20171231,503.08,4426.12,5.03,44.26,39.23,-20.37,-31.58,-11.21
387,Telecommunication,VZ,20180101,20181231,1026.65,3202.28,10.27,32.02,21.76,-25.98,-28.45,-2.46
388,Telecommunication,VZ,20190101,20191231,935.89,2076.77,9.36,20.77,11.41,-16.97,-18.7,-1.73
389,Telecommunication,VZ,20200101,20201231,178.47,2041.79,1.78,20.42,18.63,-22.36,-24.24,-1.88
390,Telecommunication,VZ,20210101,20211231,-654.82,1136.26,-6.55,11.36,17.91,-14.72,-15.93,-1.21
391,Telecommunication,CMCSA,20120101,20121231,4524.55,5034.3,45.25,50.34,5.1,-34.39,-35.4,-1.01
392,Telecommunication,CMCSA,20130101,20131231,3796.77,4380.61,37.97,43.81,5.84,-26.02,-29.02,-3.0
393,Telecommunication,CMCSA,20140101,20141231,1255.38,4678.88,12.55,46.79,34.24,-16.27,-28.95,-12.68
394,Telecommunication,CMCSA,20150101,20151231,111.65,2422.5,1.12,24.23,23.11,-18.8,-23.5,-4.7
395,Telecommunication,CMCSA,20160101,20161231,2952.97,3575.4,29.53,35.75,6.22,-25.88,-28.44,-2.56
396,Telecommunication,CMCSA,20170101,20171231,1493.1,5302.92,14.93,53.03,38.1,-16.54,-35.13,-18.59
397,Telecommunication,CMCSA,20180101,20181231,-1351.07,1661.69,-13.51,16.62,30.13,-28.7,-16.33,12.37
398,Telecommunication,CMCSA,20190101,20191231,2755.03,2951.76,27.55,29.52,1.97,-26.16,-23.46,2.7
399,Telecommunication,CMCSA,20200101,20201231,1505.19,8025.62,15.05,80.26,65.2,-39.14,-46.48,-7.34
400,Telecommunication,CMCSA,20210101,20211231,-56.2,3680.49,-0.56,36.8,37.37,-24.31,-24.5,-0.19
401,Telecommunication,CHTR,20120101,20121231,2946.46,4803.14,29.46,48.03,18.57,-31.99,-35.0,-3.01
402,Telecommunication,CHTR,20130101,20131231,7250.71,7309.89,72.51,73.1,0.59,-46.19,-42.49,3.7
403,Telecommunication,CHTR,20140101,20141231,2285.22,7525.88,22.85,75.26,52.41,-30.76,-44.77,-14.01
404,Telecommunication,CHTR,20150101,20151231,1235.84,2465.95,12.36,24.66,12.3,-23.02,-27.42,-4.4
405,Telecommunication,CHTR,20160101,20161231,5024.68,3723.04,50.25,37.23,-13.02,-39.95,-28.99,10.96
406,Telecommunication,CHTR,20170101,20171231,1264.95,3996.23,12.65,39.96,27.31,-27.23,-33.68,-6.45
407,Telecommunication,CHTR,20180101,20181231,-1963.03,2895.35,-19.63,28.95,48.58,-33.17,-25.28,7.89
408,Telecommunication,CHTR,20190101,20191231,5947.23,7056.34,59.47,70.56,11.09,-42.35,-43.27,-0.92
409,Telecommunication,CHTR,20200101,20201231,2882.1,2958.4,28.82,29.58,0.76,-45.16,-31.75,13.41
410,Telecommunication,CHTR,20210101,20211231,278.12,3087.76,2.78,30.88,28.1,-28.26,-32.4,-4.13
411,Energy & Resources,DOW,20190101,20191231,75.07,4692.69,0.75,46.93,46.18,-29.18,-38.17,-8.99
412,Energy & Resources,DOW,20200101,20201231,1180.35,9031.82,11.8,90.32,78.51,-61.1,-49.78,11.32
413,Energy & Resources,DOW,20210101,20211231,290.0,3350.36,2.9,33.5,30.6,-27.76,-27.67,0.09
414,Energy & Resources,DD,20120101,20121231,641.0,4586.27,6.41,45.86,39.45,-19.63,-33.86,-14.23
415,Energy & Resources,DD,20130101,20131231,3861.14,4734.69,38.61,47.35,8.74,-34.23,-32.39,1.84
416,Energy & Resources,DD,20140101,20141231,949.82,3086.02,9.5,30.86,21.36,-24.41,-24.19,0.23
417,Energy & Resources,DD,20150101,20151231,1925.58,1761.55,19.26,17.62,-1.64,-30.18,-29.67,0.51
418,Energy & Resources,DD,20160101,20161231,2842.09,4219.3,28.42,42.19,13.77,-31.84,-31.49,0.35
419,Energy & Resources,DD,20170101,20171231,2771.04,2762.3,27.71,27.62,-0.09,-23.63,-23.49,0.13
420,Energy & Resources,DD,20180101,20181231,-2752.26,2812.92,-27.52,28.13,55.65,-34.33,-28.64,5.69
421,Energy & Resources,DD,20190101,20191231,-1999.57,3172.26,-20.0,31.72,51.72,-23.92,-30.71,-6.79
422,Energy & Resources,DD,20200101,20201231,1690.43,8329.17,16.9,83.29,66.39,-58.09,-46.75,11.34
423,Energy & Resources,DD,20210101,20211231,129.38,2842.35,1.29,28.42,27.13,-21.72,-25.4,-3.68
424,Luxury goods,RACE,20150101,20151231,-1065.31,534.08,-10.65,5.34,15.99,-16.08,-10.42,5.66
425,Luxury goods,RACE,20160101,20161231,3665.67,4684.23,36.66,46.84,10.19,-45.52,-32.21,13.3
426,Luxury goods,RACE,20170101,20171231,8097.0,10814.39,80.97,108.14,27.17,-51.72,-51.93,-0.21
427,Luxury goods,RACE,20180101,20181231,-1281.96,5869.89,-12.82,58.7,71.52,-36.01,-46.24,-10.23
428,Luxury goods,RACE,20190101,20191231,4768.65,4547.18,47.69,45.47,-2.21,-36.55,-36.12,0.44
429,Luxury goods,RACE,20200101,20201231,3494.9,8054.21,34.95,80.54,45.59,-45.06,-45.43,-0.37
430,Luxury goods,RACE,20210101,20211231,1927.06,4284.98,19.27,42.85,23.58,-31.95,-36.88,-4.93
431,Luxury goods,EL,20120101,20121231,399.97,3485.61,4.0,34.86,30.86,-23.26,-31.57,-8.31
432,Luxury goods,EL,20130101,20131231,2120.93,3279.89,21.21,32.8,11.59,-19.57,-25.28,-5.7
433,Luxury goods,EL,20140101,20141231,630.53,2474.76,6.31,24.75,18.44,-15.67,-22.07,-6.4
434,Luxury goods,EL,20150101,20151231,1885.18,2148.85,18.85,21.49,2.64,-23.11,-20.78,2.33
435,Luxury goods,EL,20160101,20161231,-594.75,759.36,-5.95,7.59,13.54,-20.54,-14.27,6.27
436,Luxury goods,EL,20170101,20171231,6516.38,3927.66,65.16,39.28,-25.89,-41.81,-29.11,12.7
437,Luxury goods,EL,20180101,20181231,-15.86,5077.28,-0.16,50.77,50.93,-21.68,-36.23,-14.55
438,Luxury goods,EL,20190101,20191231,5844.25,6873.68,58.44,68.74,10.29,-41.65,-44.72,-3.06
439,Luxury goods,EL,20200101,20201231,2626.9,12232.76,26.27,122.33,96.06,-46.6,-56.99,-10.39
440,Luxury goods,EL,20210101,20211231,4194.89,6169.84,41.95,61.7,19.75,-36.16,-39.21,-3.04
441,Luxury goods,PVH,20120101,20121231,4568.98,6069.39,45.69,60.69,15.0,-37.58,-40.91,-3.33
442,Luxury goods,PVH,20130101,20131231,1373.72,3954.33,13.74,39.54,25.81,-23.28,-30.13,-6.85
443,Luxury goods,PVH,20140101,20141231,-373.19,3498.16,-3.73,34.98,38.71,-19.12,-29.23,-10.11
444,Luxury goods,PVH,20150101,20151231,-3823.42,1115.78,-38.23,11.16,49.39,-38.81,-27.55,11.25
445,Luxury goods,PVH,20160101,20161231,2874.37,10297.83,28.74,102.98,74.23,-42.83,-54.29,-11.47
446,Luxury goods,PVH,20170101,20171231,4848.97,5668.51,48.49,56.69,8.2,-38.19,-37.72,0.47
447,Luxury goods,PVH,20180101,20181231,-3442.37,4771.78,-34.42,47.72,82.14,-48.38,-31.98,16.39
448,Luxury goods,PVH,20190101,20191231,123.07,9231.54,1.23,92.32,91.08,-47.66,-51.16,-3.5
449,Luxury goods,PVH,20200101,20201231,-1104.02,25450.91,-11.04,254.51,265.55,-71.02,-73.21,-2.19
450,Luxury goods,PVH,20210101,20211231,365.45,6659.52,3.65,66.6,62.94,-33.19,-37.14,-3.96
