,Sector,Stock,Range_Start,Range_End,Buy&Hold_Profit,WithModel_Profit,Buy&Hold_CAGR(in %),WithModel_CAGR(in %),CAGR_Performance(in %),Buy&Hold_MDD(in %),WithModel_MDD(in %),MDD_Performance(in %)
241,Retail,TGT,20120101,20121231,2309.74,2236.03,23.1,22.36,-0.74,-27.16,-23.24,3.93
242,Retail,TGT,20130101,20131231,603.63,1142.47,6.04,11.42,5.39,-19.06,-13.09,5.96
243,Retail,TGT,20140101,20141231,2373.44,4170.52,23.73,41.71,17.97,-28.71,-29.17,-0.46
244,Retail,TGT,20150101,20151231,-104.97,665.43,-1.05,6.65,7.7,-16.17,-17.99,-1.83
245,Retail,TGT,20160101,20161231,285.48,3459.56,2.85,34.6,31.74,-19.97,-28.41,-8.44
246,Retail,TGT,20170101,20171231,-518.73,7083.14,-5.19,70.83,76.02,-28.51,-42.79,-14.27
247,Retail,TGT,20180101,20181231,-277.35,4844.01,-2.77,48.44,51.21,-31.53,-29.55,1.98
248,Retail,TGT,20190101,20191231,9448.15,9944.38,94.48,99.44,4.96,-49.47,-50.87,-1.4
249,Retail,TGT,20200101,20201231,4248.77,5615.85,42.49,56.16,13.67,-50.18,-48.45,1.73
250,Retail,TGT,20210101,20211231,1989.19,7078.01,19.89,70.78,50.89,-35.91,-40.91,-5.0
251,Retail,BBY,20120101,20121231,-5194.02,234.98,-51.94,2.35,54.29,-56.49,-32.94,23.55
252,Retail,BBY,20130101,20131231,24713.44,19521.23,247.13,195.21,-51.92,-73.82,-66.82,7.0
253,Retail,BBY,20140101,20141231,670.93,8720.61,6.71,87.21,80.5,-44.96,-49.21,-4.25
254,Retail,BBY,20150101,20151231,-1816.79,4105.03,-18.17,41.05,59.22,-30.0,-33.33,-3.33
255,Retail,BBY,20160101,20161231,5276.65,6396.38,52.77,63.96,11.2,-50.73,-40.75,9.98
256,Retail,BBY,20170101,20171231,5943.19,6389.29,59.43,63.89,4.46,-39.93,-49.49,-9.55
257,Retail,BBY,20180101,20181231,-2342.64,2672.89,-23.43,26.73,50.16,-41.14,-31.19,9.95
258,Retail,BBY,20190101,20191231,5881.95,6571.46,58.82,65.71,6.9,-38.84,-42.77,-3.93
259,Retail,BBY,20200101,20201231,1683.62,6432.73,16.84,64.33,47.49,-59.66,-50.19,9.47
260,Retail,BBY,20210101,20211231,-580.63,5869.64,-5.81,58.7,64.5,-29.2,-38.4,-9.2
261,Retail,HD,20120101,20121231,4175.61,3643.13,41.76,36.43,-5.32,-35.11,-29.02,6.09
262,Retail,HD,20130101,20131231,3190.13,3809.14,31.9,38.09,6.19,-24.12,-29.46,-5.34
263,Retail,HD,20140101,20141231,3086.12,4863.23,30.86,48.63,17.77,-29.7,-33.22,-3.52
264,Retail,HD,20150101,20151231,2878.38,319.47,28.78,3.19,-25.59,-26.49,-12.6,13.89
265,Retail,HD,20160101,20161231,911.26,3436.53,9.11,34.37,25.25,-21.0,-27.23,-6.23
266,Retail,HD,20170101,20171231,4278.74,4342.46,42.79,43.42,0.64,-30.91,-31.39,-0.48
267,Retail,HD,20180101,20181231,-905.0,3516.4,-9.05,35.16,44.21,-25.05,-30.32,-5.26
268,Retail,HD,20190101,20191231,2494.65,3603.48,24.95,36.03,11.09,-28.5,-29.76,-1.26
269,Retail,HD,20200101,20201231,2055.42,2909.02,20.55,29.09,8.54,-48.95,-31.37,17.59
270,Retail,HD,20210101,20211231,5307.21,6514.58,53.07,65.15,12.07,-40.74,-41.41,-0.66
271,Franchise,MCD,20120101,20121231,-941.81,2272.44,-9.42,22.72,32.14,-15.4,-20.12,-4.72
272,Franchise,MCD,20130101,20131231,945.5,1988.51,9.45,19.89,10.43,-12.37,-17.63,-5.26
273,Franchise,MCD,20140101,20141231,114.37,2342.92,1.14,23.43,22.29,-12.88,-20.86,-7.98
274,Franchise,MCD,20150101,20151231,3127.4,2431.03,31.27,24.31,-6.96,-27.78,-20.87,6.91
275,Franchise,MCD,20160101,20161231,803.88,3321.86,8.04,33.22,25.18,-13.92,-26.06,-12.15
276,Franchise,MCD,20170101,20171231,4620.87,3430.92,46.21,34.31,-11.9,-32.93,-26.57,6.35
277,Franchise,MCD,20180101,20181231,388.18,3300.55,3.88,33.01,29.12,-23.23,-26.35,-3.13
278,Franchise,MCD,20190101,20191231,1202.8,1152.51,12.03,11.53,-0.5,-22.49,-18.97,3.52
279,Franchise,MCD,20200101,20201231,379.06,3372.8,3.79,33.73,29.94,-42.05,-35.59,6.46
280,Franchise,MCD,20210101,20211231,2816.45,2004.02,28.16,20.04,-8.12,-25.46,-18.26,7.2
281,Franchise,YUM,20120101,20121231,946.12,3057.38,9.46,30.57,21.11,-20.16,-24.47,-4.32
282,Franchise,YUM,20130101,20131231,1636.3,3257.66,16.36,32.58,16.21,-24.42,-32.63,-8.21
283,Franchise,YUM,20140101,20141231,-65.76,4505.3,-0.66,45.05,45.71,-21.37,-31.22,-9.84
284,Franchise,YUM,20150101,20151231,284.46,-52.21,2.84,-0.52,-3.37,-29.0,-24.85,4.15
285,Franchise,YUM,20160101,20161231,3262.97,2539.58,32.63,25.4,-7.23,-29.0,-28.52,0.48
286,Franchise,YUM,20170101,20171231,2966.76,4572.26,29.67,45.72,16.06,-25.59,-32.05,-6.46
287,Franchise,YUM,20180101,20181231,1264.12,3718.72,12.64,37.19,24.55,-18.53,-27.87,-9.33
288,Franchise,YUM,20190101,20191231,1290.15,1132.12,12.9,11.32,-1.58,-26.29,-21.65,4.63
289,Franchise,YUM,20200101,20201231,777.34,10928.79,7.77,109.29,101.51,-48.55,-54.21,-5.66
290,Franchise,YUM,20210101,20211231,3067.89,2399.11,30.68,23.99,-6.69,-27.61,-25.31,2.31
291,Franchise,SBUX,20120101,20121231,1382.86,7327.95,13.83,73.28,59.45,-29.38,-44.89,-15.51
292,Franchise,SBUX,20130101,20131231,4502.42,2190.64,45.02,21.91,-23.12,-36.0,-24.6,11.39
293,Franchise,SBUX,20140101,20141231,754.74,1296.79,7.55,12.97,5.42,-18.03,-12.85,5.19
294,Franchise,SBUX,20150101,20151231,5287.96,3863.11,52.88,38.63,-14.25,-38.37,-29.03,9.34
295,Franchise,SBUX,20160101,20161231,-221.95,1852.6,-2.22,18.53,20.75,-15.79,-18.56,-2.77
296,Franchise,SBUX,20170101,20171231,169.97,2712.49,1.7,27.12,25.43,-18.02,-21.86,-3.84
297,Franchise,SBUX,20180101,20181231,1007.19,4096.58,10.07,40.97,30.89,-30.29,-28.75,1.53
298,Franchise,SBUX,20190101,20191231,3975.05,4174.53,39.75,41.75,1.99,-37.36,-32.34,5.02
299,Franchise,SBUX,20200101,20201231,1894.62,6276.41,18.95,62.76,43.82,-47.63,-44.74,2.89
300,Franchise,SBUX,20210101,20211231,1297.43,4498.39,12.97,44.98,32.01,-23.7,-31.51,-7.81
301,Franchise,DPZ,20120101,20121231,3427.69,5725.28,34.28,57.25,22.98,-33.61,-37.73,-4.12
302,Franchise,DPZ,20130101,20131231,5527.26,3199.95,55.27,32.0,-23.27,-37.56,-29.17,8.4
303,Franchise,DPZ,20140101,20141231,3696.7,3330.85,36.97,33.31,-3.66,-30.81,-28.15,2.66
304,Franchise,DPZ,20150101,20151231,1154.24,1154.89,11.54,11.55,0.01,-19.54,-19.47,0.07
305,Franchise,DPZ,20160101,20161231,5381.61,7732.57,53.82,77.33,23.51,-40.36,-45.54,-5.18
306,Franchise,DPZ,20170101,20171231,1479.97,7316.59,14.8,73.17,58.37,-25.18,-43.02,-17.84
307,Franchise,DPZ,20180101,20181231,2789.51,5466.02,27.9,54.66,26.77,-34.42,-34.97,-0.55
308,Franchise,DPZ,20190101,20191231,1988.12,5495.82,19.88,54.96,35.08,-25.32,-37.0,-11.68
309,Franchise,DPZ,20200101,20201231,3326.31,3191.3,33.26,31.91,-1.35,-37.53,-33.68,3.85
310,Franchise,DPZ,20210101,20211231,4211.16,7796.46,42.11,77.96,35.85,-41.96,-46.07,-4.11
311,Real Estate,HST,20120101,20121231,126.12,4794.86,1.26,47.95,46.69,-19.09,-34.15,-15.06
312,Real Estate,HST,20130101,20131231,1798.97,6190.87,17.99,61.91,43.92,-19.12,-38.76,-19.64
313,Real Estate,HST,20140101,20141231,2888.06,4205.55,28.88,42.06,13.17,-27.99,-31.44,-3.44
314,Real Estate,HST,20150101,20151231,-3089.57,-362.95,-30.9,-3.63,27.27,-34.6,-13.17,21.42
315,Real Estate,HST,20160101,20161231,3223.86,5211.69,32.24,52.12,19.88,-36.85,-39.14,-2.29
316,Real Estate,HST,20170101,20171231,1493.28,474.61,14.93,4.75,-10.19,-17.06,-11.4,5.66
317,Real Estate,HST,20180101,20181231,-1495.99,3286.36,-14.96,32.86,47.82,-26.86,-31.03,-4.17
318,Real Estate,HST,20190101,20191231,1124.72,3189.26,11.25,31.89,20.65,-20.99,-25.56,-4.57
319,Real Estate,HST,20200101,20201231,-1463.24,4194.56,-14.63,41.95,56.58,-48.83,-35.05,13.78
320,Real Estate,HST,20210101,20211231,2294.06,6239.53,22.94,62.4,39.45,-27.85,-40.3,-12.46
321,Real Estate,EQR,20120101,20121231,445.19,2848.69,4.45,28.49,24.04,-18.23,-25.54,-7.31
322,Real Estate,EQR,20130101,20131231,-754.3,3604.06,-7.54,36.04,43.58,-16.45,-28.06,-11.61
323,Real Estate,EQR,20140101,20141231,4086.19,2970.74,40.86,29.71,-11.15,-30.47,-26.34,4.13
324,Real Estate,EQR,20150101,20151231,886.41,1401.36,8.86,14.01,5.15,-17.06,-21.27,-4.22
325,Real Estate,EQR,20160101,20161231,-486.42,3100.19,-4.86,31.0,35.87,-16.71,-24.78,-8.07
326,Real Estate,EQR,20170101,20171231,311.39,1265.49,3.11,12.65,9.54,-16.66,-14.93,1.74
327,Real Estate,EQR,20180101,20181231,965.72,2519.4,9.66,25.19,15.54,-25.2,-25.39,-0.19
328,Real Estate,EQR,20190101,20191231,2407.49,1623.54,24.07,16.24,-7.84,-26.93,-16.25,10.68
329,Real Estate,EQR,20200101,20201231,-2411.09,334.77,-24.11,3.35,27.46,-45.23,-25.72,19.51
330,Real Estate,EQR,20210101,20211231,5963.72,3245.12,59.64,32.45,-27.19,-36.99,-26.38,10.62
331,Real Estate,AVB,20120101,20121231,791.85,2390.45,7.92,23.9,15.99,-18.69,-24.32,-5.63
332,Real Estate,AVB,20130101,20131231,-1059.57,2389.38,-10.6,23.89,34.49,-17.13,-23.97,-6.83
333,Real Estate,AVB,20140101,20141231,4177.54,4435.58,41.78,44.36,2.58,-34.39,-32.04,2.35
334,Real Estate,AVB,20150101,20151231,887.54,2879.55,8.88,28.8,19.92,-15.33,-26.33,-11.0
335,Real Estate,AVB,20160101,20161231,-29.74,3821.23,-0.3,38.21,38.51,-15.86,-28.52,-12.66
336,Real Estate,AVB,20170101,20171231,451.96,989.95,4.52,9.9,5.38,-14.4,-13.12,1.28
337,Real Estate,AVB,20180101,20181231,389.74,365.49,3.9,3.65,-0.24,-22.03,-17.31,4.72
338,Real Estate,AVB,20190101,20191231,2155.93,2042.24,21.56,20.42,-1.14,-22.85,-17.93,4.92
339,Real Estate,AVB,20200101,20201231,-2009.06,3055.02,-20.09,30.55,50.64,-45.05,-29.53,15.52
340,Real Estate,AVB,20210101,20211231,6515.15,3395.94,65.15,33.96,-31.19,-38.58,-24.84,13.73
341,Real Estate,PLD,20120101,20121231,2477.83,5390.7,24.78,53.91,29.13,-23.09,-36.69,-13.6
342,Real Estate,PLD,20130101,20131231,-41.48,4188.34,-0.41,41.88,42.3,-21.66,-30.8,-9.14
343,Real Estate,PLD,20140101,20141231,2104.03,2143.92,21.04,21.44,0.4,-19.04,-20.11,-1.07
344,Real Estate,PLD,20150101,20151231,79.52,2036.0,0.8,20.36,19.56,-21.91,-21.61,0.3
345,Real Estate,PLD,20160101,20161231,3052.06,5349.58,30.52,53.5,22.98,-35.75,-39.01,-3.26
346,Real Estate,PLD,20170101,20171231,2746.62,1804.64,27.47,18.05,-9.42,-29.65,-18.1,11.55
347,Real Estate,PLD,20180101,20181231,-330.55,1286.45,-3.31,12.86,16.17,-17.37,-19.83,-2.46
348,Real Estate,PLD,20190101,20191231,4899.61,4156.04,49.0,41.56,-7.44,-35.45,-29.62,5.82
349,Real Estate,PLD,20200101,20201231,1361.21,7363.97,13.61,73.64,60.03,-44.19,-45.08,-0.89
350,Real Estate,PLD,20210101,20211231,8099.99,6860.1,81.0,68.6,-12.4,-43.11,-40.43,2.68
351,Real Estate,SPG,20120101,20121231,2603.05,2504.27,26.03,25.04,-0.99,-24.44,-23.18,1.26
352,Real Estate,SPG,20130101,20131231,-141.14,1936.2,-1.41,19.36,20.77,-19.37,-18.68,0.69
353,Real Estate,SPG,20140101,20141231,2345.63,1965.13,23.46,19.65,-3.81,-21.89,-19.07,2.83
354,Real Estate,SPG,20150101,20151231,231.66,3467.41,2.32,34.67,32.36,-17.45,-26.83,-9.38
355,Real Estate,SPG,20160101,20161231,-262.04,3851.49,-2.62,38.51,41.14,-22.24,-29.4,-7.17
356,Real Estate,SPG,20170101,20171231,-260.59,1458.17,-2.61,14.58,17.19,-17.08,-17.35,-0.27
357,Real Estate,SPG,20180101,20181231,698.56,2516.72,6.99,25.17,18.18,-25.36,-24.3,1.06
358,Real Estate,SPG,20190101,20191231,-948.87,989.6,-9.49,9.9,19.38,-19.69,-13.76,5.93
359,Real Estate,SPG,20200101,20201231,-3769.71,11790.75,-37.7,117.91,155.6,-69.93,-63.38,6.56
360,Real Estate,SPG,20210101,20211231,9915.37,8046.4,99.15,80.46,-18.69,-52.47,-46.74,5.73
361,Telecommunication,T,20120101,20121231,1562.83,1575.69,15.63,15.76,0.13,-26.61,-19.61,7.0
362,Telecommunication,T,20130101,20131231,598.18,2016.75,5.98,20.17,14.19,-16.43,-16.6,-0.17
363,Telecommunication,T,20140101,20141231,467.54,2153.26,4.68,21.53,16.86,-17.23,-19.06,-1.83
364,Telecommunication,T,20150101,20151231,720.67,1789.88,7.21,17.9,10.69,-11.65,-19.88,-8.23
365,Telecommunication,T,20160101,20161231,2983.31,2301.71,29.83,23.02,-6.82,-24.26,-20.1,4.16
366,Telecommunication,T,20170101,20171231,76.13,3191.57,0.76,31.92,31.15,-20.02,-26.8,-6.78
367,Telecommunication,T,20180101,20181231,-2012.03,1012.66,-20.12,10.13,30.25,-26.34,-13.28,13.06
368,Telecommunication,T,20190101,20191231,3563.58,4425.99,35.64,44.26,8.62,-28.55,-32.27,-3.73
369,Telecommunication,T,20200101,20201231,-2275.55,1833.19,-22.76,18.33,41.09,-29.7,-21.64,8.06
370,Telecommunication,T,20210101,20211231,-961.4,665.36,-9.61,6.65,16.27,-30.98,-16.79,14.19
371,Telecommunication,TMUS,20120101,20121231,1919.96,12970.57,19.2,129.71,110.51,-57.16,-63.13,-5.96
372,Telecommunication,TMUS,20130101,20131231,16186.04,13892.64,161.86,138.93,-22.93,-62.4,-58.43,3.97
373,Telecommunication,TMUS,20140101,20141231,-1762.38,2568.62,-17.62,25.69,43.31,-30.19,-27.14,3.05
374,Telecommunication,TMUS,20150101,20151231,3456.21,7105.56,34.56,71.06,36.49,-32.21,-43.59,-11.38
375,Telecommunication,TMUS,20160101,20161231,4502.52,4998.15,45.03,49.98,4.96,-42.39,-35.04,7.34
376,Telecommunication,TMUS,20170101,20171231,940.22,1838.93,9.4,18.39,8.99,-19.25,-19.07,0.19
377,Telecommunication,TMUS,20180101,20181231,-289.57,3275.82,-2.9,32.76,35.65,-20.99,-27.77,-6.78
378,Telecommunication,TMUS,20190101,20191231,1549.01,3820.85,15.49,38.21,22.72,-21.16,-28.03,-6.87
379,Telecommunication,TMUS,20200101,20201231,6559.59,6741.22,65.6,67.41,1.82,-44.42,-42.96,1.46
380,Telecommunication,TMUS,20210101,20211231,-1231.98,982.95,-12.32,9.83,22.15,-28.25,-13.43,14.82
381,Telecommunication,VZ,20120101,20121231,1412.38,2186.84,14.12,21.87,7.74,-23.76,-23.12,0.64
382,Telecommunication,VZ,20130101,20131231,1820.63,2050.49,18.21,20.5,2.3,-23.33,-21.81,1.52
383,Telecommunication,VZ,20140101,20141231,165.34,2748.2,1.65,27.48,25.83,-15.85,-23.67,-7.82
384,Telecommunication,VZ,20150101,20151231,245.79,1862.37,2.46,18.62,16.17,-15.09,-17.27,-2.18
385,Telecommunication,VZ,20160101,20161231,2208.07,3000.63,22.08,30.01,7.93,-23.25,-24.9,-1.65
386,Telecommunication,VZ,20170101,20171231,516.53,4337.81,5.17,43.38,38.21,-20.37,-31.0,-10.62
387,Telecommunication,VZ,20180101,20181231,1181.63,3161.59,11.82,31.62,19.8,-25.98,-29.02,-3.04
388,Telecommunication,VZ,20190101,20191231,1013.47,1960.13,10.13,19.6,9.47,-16.97,-19.32,-2.34
389,Telecommunication,VZ,20200101,20201231,156.39,2799.93,1.56,28.0,26.44,-22.36,-24.61,-2.25
390,Telecommunication,VZ,20210101,20211231,-575.19,845.17,-5.75,8.45,14.2,-14.72,-13.32,1.4
391,Telecommunication,CMCSA,20120101,20121231,4618.09,4056.93,46.18,40.57,-5.61,-34.39,-31.82,2.57
392,Telecommunication,CMCSA,20130101,20131231,3649.54,3161.27,36.5,31.61,-4.88,-25.76,-22.99,2.77
393,Telecommunication,CMCSA,20140101,20141231,1229.21,3318.28,12.29,33.18,20.89,-16.27,-26.35,-10.08
394,Telecommunication,CMCSA,20150101,20151231,146.05,3908.59,1.46,39.09,37.63,-18.8,-32.43,-13.63
395,Telecommunication,CMCSA,20160101,20161231,3016.1,2583.7,30.16,25.84,-4.32,-25.88,-21.62,4.26
396,Telecommunication,CMCSA,20170101,20171231,1472.69,3501.55,14.73,35.02,20.29,-16.41,-27.31,-10.9
397,Telecommunication,CMCSA,20180101,20181231,-1326.58,1257.59,-13.27,12.58,25.84,-28.7,-17.53,11.17
398,Telecommunication,CMCSA,20190101,20191231,2744.63,2362.25,27.45,23.62,-3.82,-26.16,-20.11,6.05
399,Telecommunication,CMCSA,20200101,20201231,1446.18,5377.54,14.46,53.78,39.31,-39.14,-37.16,1.98
400,Telecommunication,CMCSA,20210101,20211231,29.64,1748.63,0.3,17.49,17.19,-24.31,-18.35,5.96
401,Telecommunication,CHTR,20120101,20121231,3051.33,6747.11,30.51,67.47,36.96,-31.99,-40.98,-8.99
402,Telecommunication,CHTR,20130101,20131231,6960.43,5575.1,69.6,55.75,-13.85,-46.13,-35.82,10.32
403,Telecommunication,CHTR,20140101,20141231,2283.9,6150.84,22.84,61.51,38.67,-30.76,-40.61,-9.85
404,Telecommunication,CHTR,20150101,20151231,1321.13,3462.57,13.21,34.63,21.41,-23.02,-33.3,-10.28
405,Telecommunication,CHTR,20160101,20161231,4964.98,3936.26,49.65,39.36,-10.29,-39.95,-32.73,7.22
406,Telecommunication,CHTR,20170101,20171231,1238.86,4542.52,12.39,45.43,33.04,-27.23,-33.28,-6.05
407,Telecommunication,CHTR,20180101,20181231,-1889.08,1387.21,-18.89,13.87,32.76,-33.17,-20.61,12.56
408,Telecommunication,CHTR,20190101,20191231,6160.51,8271.42,61.61,82.71,21.11,-42.35,-46.97,-4.62
409,Telecommunication,CHTR,20200101,20201231,2762.53,2711.52,27.63,27.12,-0.51,-45.16,-33.78,11.37
410,Telecommunication,CHTR,20210101,20211231,289.83,3710.69,2.9,37.11,34.21,-28.26,-33.67,-5.41
411,Energy & Resources,DOW,20190101,20191231,127.12,4929.0,1.27,49.29,48.02,-29.18,-37.39,-8.21
412,Energy & Resources,DOW,20200101,20201231,1154.02,7884.46,11.54,78.84,67.3,-61.1,-47.48,13.62
413,Energy & Resources,DOW,20210101,20211231,9.43,3106.02,0.09,31.06,30.97,-27.76,-28.8,-1.05
414,Energy & Resources,DD,20120101,20121231,587.69,5062.76,5.88,50.63,44.75,-19.63,-35.42,-15.78
415,Energy & Resources,DD,20130101,20131231,3654.37,4535.99,36.54,45.36,8.82,-34.23,-31.07,3.15
416,Energy & Resources,DD,20140101,20141231,1163.73,4124.53,11.64,41.25,29.61,-24.41,-31.23,-6.82
417,Energy & Resources,DD,20150101,20151231,2047.0,4280.91,20.47,42.81,22.34,-30.18,-37.88,-7.7
418,Energy & Resources,DD,20160101,20161231,2963.47,3850.86,29.63,38.51,8.87,-31.84,-30.54,1.3
419,Energy & Resources,DD,20170101,20171231,2717.84,1896.68,27.18,18.97,-8.21,-23.63,-17.62,6.0
420,Energy & Resources,DD,20180101,20181231,-2760.22,3052.12,-27.6,30.52,58.12,-34.33,-33.67,0.66
421,Energy & Resources,DD,20190101,20191231,-1907.65,4958.37,-19.08,49.58,68.66,-23.92,-38.2,-14.28
422,Energy & Resources,DD,20200101,20201231,1744.66,8771.96,17.45,87.72,70.27,-58.09,-50.14,7.95
423,Energy & Resources,DD,20210101,20211231,-281.33,2668.32,-2.81,26.68,29.5,-21.72,-25.14,-3.42
424,Luxury goods,RACE,20150101,20151231,-700.48,-628.25,-7.0,-6.28,0.72,-16.08,-8.16,7.92
425,Luxury goods,RACE,20160101,20161231,3435.06,3020.05,34.35,30.2,-4.15,-45.52,-29.97,15.55
426,Luxury goods,RACE,20170101,20171231,8093.67,8998.44,80.94,89.98,9.05,-51.7,-48.88,2.82
427,Luxury goods,RACE,20180101,20181231,-1208.12,3529.26,-12.08,35.29,47.37,-36.01,-34.64,1.37
428,Luxury goods,RACE,20190101,20191231,5080.8,3025.51,50.81,30.26,-20.55,-36.55,-27.57,8.99
429,Luxury goods,RACE,20200101,20201231,3169.99,6110.92,31.7,61.11,29.41,-45.06,-40.69,4.37
430,Luxury goods,RACE,20210101,20211231,1877.82,3976.15,18.78,39.76,20.98,-31.95,-39.47,-7.52
431,Luxury goods,EL,20120101,20121231,437.01,4777.43,4.37,47.77,43.4,-23.26,-38.3,-15.04
432,Luxury goods,EL,20130101,20131231,2109.2,2838.73,21.09,28.39,7.3,-19.57,-23.35,-3.78
433,Luxury goods,EL,20140101,20141231,602.99,2831.51,6.03,28.32,22.29,-15.67,-23.24,-7.57
434,Luxury goods,EL,20150101,20151231,1991.87,2130.45,19.92,21.3,1.39,-23.11,-25.03,-1.91
435,Luxury goods,EL,20160101,20161231,-612.54,1064.38,-6.13,10.64,16.77,-20.54,-13.29,7.25
436,Luxury goods,EL,20170101,20171231,6892.82,4969.41,68.93,49.69,-19.23,-41.81,-34.78,7.03
437,Luxury goods,EL,20180101,20181231,-15.86,5252.67,-0.16,52.53,52.69,-21.68,-37.64,-15.96
438,Luxury goods,EL,20190101,20191231,6888.19,4866.98,68.88,48.67,-20.21,-41.65,-38.09,3.57
439,Luxury goods,EL,20200101,20201231,2429.69,10142.83,24.3,101.43,77.13,-46.6,-52.18,-5.58
440,Luxury goods,EL,20210101,20211231,4341.18,5157.11,43.41,51.57,8.16,-36.16,-36.64,-0.47
441,Luxury goods,PVH,20120101,20121231,4576.88,7721.84,45.77,77.22,31.45,-37.58,-46.18,-8.6
442,Luxury goods,PVH,20130101,20131231,1282.76,5351.96,12.83,53.52,40.69,-23.28,-36.9,-13.62
443,Luxury goods,PVH,20140101,20141231,-369.43,4538.06,-3.69,45.38,49.07,-19.11,-34.94,-15.82
444,Luxury goods,PVH,20150101,20151231,-3789.0,2399.92,-37.89,24.0,61.89,-38.81,-28.2,10.6
445,Luxury goods,PVH,20160101,20161231,2784.3,7440.25,27.84,74.4,46.56,-42.83,-49.72,-6.9
446,Luxury goods,PVH,20170101,20171231,4737.92,1603.54,47.38,16.04,-31.34,-38.19,-24.94,13.24
447,Luxury goods,PVH,20180101,20181231,-3411.98,2474.38,-34.12,24.74,58.86,-48.38,-30.4,17.98
448,Luxury goods,PVH,20190101,20191231,648.34,8668.22,6.48,86.68,80.2,-47.66,-47.07,0.59
449,Luxury goods,PVH,20200101,20201231,-825.56,33768.11,-8.26,337.68,345.94,-70.1,-79.59,-9.48
450,Luxury goods,PVH,20210101,20211231,33.96,5917.03,0.34,59.17,58.83,-33.19,-35.93,-2.74
